en_text|pl_text|bielik_prompt0_translation|bielik_prompt1_translation|bielik_prompt2_translation|bielik_prompt3_translation|bielik_prompt4_translation|bielik_prompt5_translation|bielik_prompt6_translation
Recovered your stolen horn.|Odzyskałem skradziony róg.|"""Odzyskaliśmy Twój skradziony róg.""

To tłumaczenie odnosi się do zdania w języku angielskim, które zostało przetłumaczone na język polski. Zdanie to może być użyte w kontekście informowania kogoś o odzyskaniu jego zagubionej lub skradzionej własności, w tym przypadku rogu (np. instrumentu muzycznego)."|"Tłumaczenie tego zdania na język polski brzmi: ""Odzyskano twój skradziony róg.""

Warto zauważyć, że w tym kontekście słowo ""horn"" może oznaczać nie tylko instrument muzyczny (róg), ale także rogi zwierzęce lub inne przedmioty przypominające kształtem róg. W zależności od kontekstu, tłumaczenie może się nieco różnić."|Odzyskano skradziony róg.|"""Odzyskaliśmy twój skradziony róg."""|Odzyskano twój skradziony róg.|"Odzyskano skradziony róg.

To tłumaczenie odnosi się do sytuacji, w której ktoś odzyskał coś, co zostało mu skradzione, a przedmiotem tym jest róg (np. instrument muzyczny lub inny przedmiot z rogu). W języku polskim używamy czasownika ""odzyskać"" dla wyrażenia tej czynności, a nie ""recover"", który w tym kontekście oznacza ""odzyskiwać""."|Odzyskałem twój skradziony róg.
Our wagon's full of loot we ripped from the Black Ones.|Bo nasz wóz cały wyładowany jest łupami wydartymi czarnym.|"""Nasz wóz jest pełen łupów, które zabraliśmy Czarnym."""|"Tłumaczenie tego zdania na język polski brzmi:

""Nasz wóz jest pełen łupów, które zabraliśmy Czarnym.""

Wyjaśnienie:
- ""Our wagon"" to po polsku ""nasz wóz"".
- ""full of loot"" można przetłumaczyć jako ""pełen łupów"".
- ""we ripped from the Black Ones"" oznacza ""które zabraliśmy Czarnym"".

Warto zauważyć, że słowo ""Black Ones"" (Czarni) odnosi się prawdopodobnie do jakiejś grupy lub osób, które są określane tym mianem. W oryginalnym kontekście mogło chodzić o rdzenną ludność Ameryki Północnej lub innych członków społeczności, którzy byli tak nazywani przez białych osadników lub najeźdźców."|Nasz wóz jest pełen łupów, które zabraliśmy Czarnym.|"""Nasz wóz jest pełen łupów zabranych Czarnym."""|Nasz wóz jest pełen łupów zerwanych od Czarnych.|Nasza wóz jest pełen łupów, które zrabowaliśmy od Czarnych.|Nasz wóz jest pełen łupów zerwanych od Czarnych.
Lovely as monickers go.|Sympatyczny przydomek.|"""Przyjemne jako imiona.""

To zdanie wydaje się być niekompletne lub wyrwane z kontekstu. Bez dodatkowego kontekstu trudno jest dokładnie przetłumaczyć jego znaczenie. Jednakże, jeśli chodzi o dosłowne tłumaczenie, brzmiałoby ono tak jak podałem powyżej."|"Tłumaczenie tego angielskiego powiedzenia na język polski brzmi: ""Uroczy jak przydomki.""

To wyrażenie jest używane, gdy ktoś lub coś jest tak czarujący lub atrakcyjny, że można by go opisać jedynie za pomocą pieszczotliwych przezwisk czy zdrobnień. Oznacza to, że dana osoba lub rzecz jest niezwykle sympatyczna i miła w odbiorze."|Uroczy jak przezwiska.|"""Urocze jako imiona."""|Uroczy jak przezwiska.|"Przetłumaczone zdanie na język polski brzmi: ""Urocze jak przezwiska.""

To tłumaczenie może nie być dosłowne, ponieważ oryginalne wyrażenie ""Lovely as monickers go"" jest idiomatyczne i może mieć kilka znaczeń lub kontekstów. W zależności od kontekstu, można je interpretować jako komplement dotyczący imienia, pseudonimu lub ogólnie uroczego charakteru czegoś.

Jeśli potrzebujesz bardziej szczegółowego tłumaczenia lub masz dodatkowe informacje o kontekście, chętnie pomogę dostosować tłumaczenie do Twoich potrzeb."|Urocze jak przezwiska.
The clans will unite. There'll be peace.|Teraz klany się zjednoczą i będzie pokój.|"""Klany się zjednoczą. Nastanie pokój.""

To tłumaczenie oddaje sens oryginalnego zdania w języku angielskim, przekazując ideę jedności i harmonii między klanami oraz ogólny obraz pokoju."|"""Klany się zjednoczą. Będzie pokój.""

To zdanie w języku angielskim zostało przetłumaczone na język polski dosłownie, zachowując oryginalną strukturę i znaczenie. Warto zauważyć, że tłumaczenie to może być użyte w różnych kontekstach, na przykład w literaturze fantasy, gdzie klany mogą odnosić się do grup ludzi lub istot nadprzyrodzonych, lub w szerszym kontekście społecznym, gdzie mowa o jedności i pokoju między różnymi grupami."|Rody się zjednoczą. Nastanie pokój.|"""Klany się zjednoczą. Nastanie pokój."""|Rody się zjednoczą. Nastanie pokój.|"Oto tłumaczenie podanego zdania na język polski:

""Klany się zjednoczą. Będzie pokój.""

To zdanie wyraża ideę jedności i harmonii między różnymi grupami lub społecznościami, co prowadzi do osiągnięcia trwałego pokoju. W kontekście kulturowym lub historycznym, może to oznaczać pojednanie między rywalizującymi plemionami, rodami lub narodami."|Rody się zjednoczą. Nastanie pokój.
Can you cut my hair?|Ostrzyżesz mnie?|"""Czy możesz obciąć mi włosy?""

To tłumaczenie odnosi się do zdania ""Can you cut my hair?"", które zostało przetłumaczone dosłownie i zachowuje znaczenie oryginalnego pytania. W języku polskim, podobnie jak w angielskim, jest to prośba skierowana do kogoś o wykonanie usługi fryzjerskiej."|"Tłumaczenie tego zdania na język polski brzmi:

""Czy możesz obciąć mi włosy?""

To pytanie jest często używane w salonach fryzjerskich lub w sytuacjach, gdy ktoś prosi o pomoc w strzyżeniu włosów. Warto zauważyć, że w języku polskim zwrot ""obcinać włosy"" jest bardziej powszechny niż ""strzyc włosy"", choć oba te wyrażenia są poprawne i mogą być używane zamiennie."|Czy możesz obciąć mi włosy?|"""Czy możesz obciąć mi włosy?"""|Czy możesz obciąć mi włosy?|"Podane zdanie ""Can you cut my hair?"" w tłumaczeniu na język polski brzmi:

""Czy możesz obciąć mi włosy?""

To prośba skierowana zazwyczaj do fryzjera lub osoby, która ma umiejętności strzyżenia włosów. Zdanie to jest często używane w kontekście wizyty u fryzjera lub prośby o pomoc w przycięciu włosów."|Czy możesz mnie ostrzyc?
Me da fished, as did his da, and his da's da… Just sorta happened.|Ojciec łowił, przed nim dziadek i pradziadek... Jakoś tak wyszło.|"""Mnie też się to przytrafiło, tak samo jak jego ojcu, i ojcu jego ojca... Po prostu tak wyszło.""

To zdanie jest próbą przetłumaczenia angielskiego idiomatycznego wyrażenia ""Me da fished, as did his da, and his da's da... Just sorta happened"" na język polski. Należy jednak pamiętać, że tego typu frazy często tracą swój pełny sens po przetłumaczeniu na inny język, ponieważ mogą zawierać elementy kulturowe lub specyficzne dla danego języka. W tym przypadku, wyrażenie sugeruje, że coś wydarzyło się w sposób nieoczekiwany lub przypadkowy, podobnie jak wcześniej u ojca i dziadka osoby mówiącej."|"Tłumaczenie tego zdania na język polski brzmi:

""Ja też łowiłem ryby, tak jak mój dziadek, i jego dziadek... Po prostu tak wyszło.""

To zdanie jest nieco poetyckie i może być używane jako metafora lub opis tradycji rodzinnej. Oto kilka dodatkowych wyjaśnień:

1. ""Me da"" to potoczne określenie ojca w języku angielskim (odpowiednik polskiego ""mój tata"").
2. ""Da"" to skrót od ""dad"", czyli ""ojciec"".
3. ""Da's da"" oznacza ""ojca mego dziadka"", czyli pradziadka.
4. Całe zdanie sugeruje, że dana osoba kontynuowała tradycję łowienia ryb, która była przekazywana z pokolenia na pokolenie w jej rodzinie.
5. Fraza ""Just sorta happened"" podkreśla, że ta tradycja rozwinęła się naturalnie, bez świadomego planowania.

Warto zauważyć, że to zdanie ma charakter potoczny i może być używane w kontekście opowieści rodzinnych lub anegdot."|Ja też łowiłem ryby, tak jak mój dziadek, a dziadek mojego dziadka... Po prostu tak wyszło.|"""Mnie też się to przytrafiło, jak jego ojcu, i ojcu jego ojca... Po prostu tak wyszło."""|Dostałem się tu w ten sam sposób, co mój dziadek, a jego dziadek... Po prostu tak wyszło.|"Oto tłumaczenie tego zdania na język polski:

""Ja też łowiłem ryby, tak jak mój dziadek, i dziadek mojego dziadka... Po prostu tak wyszło.""

To zdanie jest nieco niejasne i zawiera powtórzenia, ale starałem się oddać jego sens w sposób zrozumiały dla polskiego czytelnika. Warto zauważyć, że oryginalne zdanie wydaje się być celowo niedokładne lub humorystyczne, co zostało odzwierciedlone w tłumaczeniu."|Ja też łowiłem ryby, tak jak mój dziadek, i dziadek mojego dziadka... Po prostu tak wyszło.
What do the druids think of Skellige's new ruler?|Jak druidzi zapatrują się na nowego władcę Skellige?|"""Co druidzi myślą o nowym władcy Skellige?""

To pytanie zostało przetłumaczone dosłownie z języka angielskiego na polski. Oto kilka dodatkowych informacji, które mogą być przydatne:

1. Kontekst: Pytanie to odnosi się do fikcyjnego świata gry ""Wiedźmin"", stworzonego przez Andrzeja Sapkowskiego. W tym świecie druidzi są jedną z grup magicznych istot, a Skellige jest krainą zamieszkaną głównie przez ludzi i elfów.

2. Znaczenie: Pytanie sugeruje, że w grze lub opowiadaniach doszło do zmiany władcy w Skellige, a druidzi mają swoje zdanie na ten temat. Może to dotyczyć opinii o nowym władcy, jego polityce, czy też wpływu na relacje między różnymi rasami i frakcjami w Skellige.

3. Tłumaczenie: Użyte słowa są standardowymi polskimi odpowiednikami angielskich terminów. ""Druidzi"" to tłumaczenie słowa ""druids"", a ""Skellige"" pozostaje niezmienione, ponieważ jest to nazwa własna. ""Nowy władca"" to dosłowne tłumaczenie ""new ruler"".

4. Interpretacja: Aby w pełni zrozumieć znaczenie tego pytania, należałoby mieć kontekst związany z fabułą gry lub opowiadań, w których pojawiają się druidzi i zmiana władcy w Skellige. Bez tego kontekstu, pytanie może wydawać się abstrakcyjne dla osób nieznających uniwersum ""Wiedźmina""."|"Tłumaczenie na język polski: ""Co myślą druidzi o nowym władcy Skelligu?""

Warto zauważyć, że to tłumaczenie jest dosłowne i może nie oddawać pełnego kontekstu pytania. W języku polskim często używamy bardziej rozbudowanych form pytających, np.:

""Jakie jest zdanie druidów na temat nowego władcy Skelligu?""

lub

""Czy druidzi mają jakieś opinie dotyczące nowego władcy Skelligu?""

To drugie tłumaczenie lepiej oddaje sens oryginalnego pytania, sugerując, że chodzi o ogólny stosunek lub opinię druidów na dany temat."|Co druidzi myślą o nowym władcy Skelligów?|"""Co druidzi myślą o nowym władcy Skellige?"""|Co myślą druidzi o nowym władcy Skellige?|"""Co druidzi myślą o nowym władcy Skellige?""

To tłumaczenie uwzględnia kontekst oryginalnego zdania, zachowując jego znaczenie i strukturę gramatyczną w języku polskim."|Co druidzi myślą o nowym władcy Skellige?
Till one day Cerys, a brave lass of Skellige, called the demon out, challenged him to a duel.|Lecz pewnego dnia Cerys, dzielna córa skelligijskiej ziemi, rzuciła demonowi wyzwanie.|"""Pewnego dnia odważna dziewczyna ze Skellige wezwała demona i wyzwała go do pojedynku.""

To tłumaczenie oddaje sens oryginalnego zdania w języku angielskim, zachowując główne elementy fabuły i charakterystykę postaci. Warto zauważyć, że w tym kontekście ""Cerys"" jest imieniem własnym i pozostaje niezmienione w tłumaczeniu."|"""Aż pewnego dnia Cerys, dzielna panna ze Skelligów, wyzwała demona na pojedynek.""

To tłumaczenie oddaje sens oryginalnego zdania w języku angielskim. Kilka uwag dotyczących tego tłumaczenia:

1. ""Till one day"" zostało przetłumaczone jako ""Aż pewnego dnia"", co jest dosłownym odpowiednikiem i zachowuje znaczenie oryginału.

2. ""Cerys"" pozostawiono bez zmian, ponieważ jest to imię własne.

3. ""A brave lass"" zostało przetłumaczone jako ""dzielna panna"". Wyrażenie ""dzielna panna"" najlepiej oddaje charakterystykę postaci jako odważnej młodej kobiety.

4. ""Of Skellige"" zostało przetłumaczone jako ""ze Skelligów"". Jest to poprawna forma gramatyczna w języku polskim dla określenia miejsca pochodzenia.

5. ""Called the demon out"" zostało przetłumaczone jako ""wyzwała demona"". To wyrażenie najlepiej oddaje czynność opisaną w oryginale.

6. ""Challenged him to a duel"" zostało przetłumaczone jako ""na pojedynek"". To słowo najlepiej pasuje do kontekstu walki między dwoma osobami.

7. Całe zdanie zostało przetłumaczone w sposób zachowujący jego strukturę i znaczenie, jednocześnie dostosowując je do norm języka polskiego."|Aż pewnego dnia Cerys, odważna dziewczyna ze Skelligów, wezwała demona, rzuciła mu wyzwanie do pojedynku.|"""Pewnego dnia odważna dziewczyna ze Skellige wezwała demona, wyzywając go do pojedynku."""|Pewnego dnia Cerys, odważna dziewczyna ze Skellige, wezwała demona, rzuciła mu wyzwanie i zaproponowała pojedynek.|"Przetłumaczone zdanie na język polski:

""Aż pewnego dnia Cerys, odważna dziewczyna ze Skellige, wyzwała demona, rzucając mu wyzwanie do pojedynku.""

To tłumaczenie zachowuje sens oryginalnego zdania, uwzględniając kontekst i charakterystyczne cechy języka angielskiego, takie jak archaiczny styl wypowiedzi."|Aż pewnego dnia Cerys, odważna dziewczyna ze Skellige, wyzwała demona, rzucając mu wyzwanie.
Sure. I'll race.|Wezmę udział w wyścigu.|"""Oczywiście. Z chęcią się ścigam.""

To tłumaczenie oddaje sens oryginalnego zdania w języku angielskim, wyrażając gotowość i entuzjazm do udziału w wyścigu lub rywalizacji."|"Tłumaczenie tego zdania na język polski brzmi:

""Jasne. Zawiozę.""

Wyjaśnienie:
- ""Sure"" w tym kontekście oznacza ""jasne"", ""oczywiście"".
- ""I'll race"" to forma czasownika ""race"" (wyścig, wyścigiwać się) w pierwszej osobie liczby pojedynczej czasu przyszłego prostego (Future Simple). W tym kontekście najlepszym odpowiednikiem jest ""zawiozę"", co sugeruje gotowość do szybkiego działania lub pomocy.

Zdanie to może być użyte w sytuacji, gdy ktoś prosi o szybką pomoc lub transport w nagłej sytuacji."|Oczywiście. Zróbmy to.|"""Oczywiście. Pobiegnę."""|Oczywiście. Zróbmy to.|"Oczywiście. Zawrócę.

To tłumaczenie jest dosłowne i może nie być w pełni zgodne z kontekstem, ponieważ oryginalne zdanie ""I'll race"" może oznaczać różne rzeczy w zależności od sytuacji. Możliwe znaczenia to:

1. ""Zawrócę"" - jeśli mowa o zmianie kierunku jazdy lub ruchu.
2. ""Rywalizuję"" - jeśli chodzi o udział w wyścigu lub rywalizacji.
3. ""Spieszę się"" - jeśli kontekst sugeruje pośpiech lub pilność.

Warto pamiętać, że dokładne tłumaczenie może zależeć od szerszego kontekstu rozmowy lub sytuacji, w której to zdanie zostało użyte."|Oczywiście. Zróbmy wyścig.
Thanks… Farewell.|Dzięki... Bywaj.|"""Dziękuję... Żegnaj.""

To tłumaczenie obejmuje dwa wyrażenia:
- ""Dziękuję"": To słowo jest używane, aby wyrazić wdzięczność lub podziękowanie.
- ""Żegnaj"": Jest to pożegnalne słowo używane, gdy ktoś odchodzi lub kończy interakcję z inną osobą.

Oba te wyrażenia są powszechnie używane w języku polskim i mają swoje odpowiedniki w wielu innych językach."|"Tłumaczenie tego zdania na język polski brzmi: ""Dziękuję... Żegnaj.""

Wyjaśnienie krok po kroku:
1. ""Thanks"" - w języku angielskim jest to potoczne wyrażenie podziękowania, które można przetłumaczyć jako ""dziękuję"".
2. ""Farewell"" - oznacza pożegnanie lub rozstanie. W języku polskim używamy słowa ""żegnaj"", które jest bardziej formalnym odpowiednikiem angielskiego ""farewell"".
3. Łączymy te dwa elementy, aby uzyskać pełne zdanie w języku polskim: ""Dziękuję... Żegnaj.""

To zdanie może być użyte w różnych kontekstach, na przykład gdy ktoś kończy spotkanie lub relację z inną osobą, wyrażając jednocześnie wdzięczność i pożegnanie."|Dziękuję... Żegnaj.|"""Dziękuję... Żegnaj."""|Dziękuję... Żegnaj.|"Podane zdanie ""Thanks... Farewell."" w tłumaczeniu na język polski brzmi:

""Dziękuję... Żegnaj.""

To krótkie pożegnanie, które składa się z dwóch części:
1. ""Dziękuję"" - wyraża wdzięczność lub podziękowanie za coś.
2. ""Żegnaj"" - jest to formalne pożegnanie używane przy rozstaniu.

Warto zauważyć, że w języku polskim często dodaje się również słowo ""do widzenia"", aby bardziej precyzyjnie określić charakter pożegnania. Pełna forma mogłaby więc brzmieć: ""Dziękuję... Do widzenia."" lub ""Dziękuję... Żegnaj.""

Jeśli chcesz, mogę omówić różnice między tymi formami i kiedy najlepiej ich używać."|Dziękuję... Żegnaj.
That man in the mask… he's from afar, isn't he?|Ten w masce... On chyba jest z daleka, co?|"""Ten człowiek w masce... on jest z daleka, prawda?""

To tłumaczenie oddaje oryginalne zdanie w języku angielskim, zachowując jego strukturę i znaczenie."|"Tłumaczenie tego zdania na język polski brzmi: ""Ten człowiek w masce... on jest z daleka, prawda?""

Wyjaśnienie krok po kroku:

1. ""That man"" - oznacza ""ten mężczyzna"".
2. ""in the mask"" - to ""w masce"".
3. ""he's"" - to skrócona forma czasownika ""to be"", czyli ""być"". W tym kontekście używamy formy przeczącej ""is not"" lub ""isn't"", co odpowiada polskiemu ""nie jest"".
4. ""from afar"" - to ""z daleka"".
5. ""isn't he"" - to pytająca forma czasownika ""to be"", która w języku polskim brzmi ""prawda?"".

Całe zdanie ma charakter pytający i sugeruje, że osoba mówiąca chce potwierdzić, że mężczyzna w masce pochodzi z daleka."|"""Ten człowiek w masce... on jest z daleka, prawda?"""|"""Ten człowiek w masce... on jest z daleka, prawda?"""|Ten człowiek w masce... on jest z daleka, prawda?|"Oto tłumaczenie podanego zdania na język polski:

""Ten człowiek w masce... on jest z daleka, prawda?""

To zdanie można również przetłumaczyć jako:

""Człowiek w masce... czy nie pochodzi stamtąd?""

Obie wersje oddają sens oryginalnego zdania w języku angielskim."|"""Ten człowiek w masce... on jest z daleka, prawda?"""
Three years! Three years and not a word, not a peep! Until today. You made me break my vow. Happy?!|Trzy lata. Trzy lata i ani słowa, ani pisku nawet! Aż do dziś. Złamałem śluby. Zadowolony?!|"""Trzy lata! Trzy lata i ani słowa, ani dźwięku! Aż do dzisiaj. Zmusiłaś mnie, żebym złamał swoje przyrzeczenie. Szczęśliwa?""

To tłumaczenie oddaje oryginalny tekst angielski, zachowując jego emocjonalny wydźwięk i strukturę wypowiedzi."|"Tłumaczenie na język polski:

""Trzy lata! Trzy lata i ani słowa, ani dźwięku! Aż do dzisiaj. Zmusiłeś mnie, żebym złamał swoje śluby. Jesteś szczęśliwy?!""

To zdanie wyraża silne emocje i frustrację osoby, która przez długi czas milczała lub powstrzymywała się od kontaktu, ale teraz czuje się zmuszona do przerwania tego milczenia. Może to być reakcja na jakieś wydarzenie lub konfrontację z kimś, kto spodziewał się takiego zachowania."|Trzy lata! Trzy lata i ani słowa, ani piśnięcia! Aż do dziś. Zmusiłeś mnie, żebym złamał swoje przyrzeczenie. Szczęśliwy?!|"""Trzy lata! Trzy lata i ani słowa, ani dźwięku! Aż do dzisiaj. Zmusiłeś mnie, żebym złamał swoje przyrzeczenie. Szczęśliwy?"""|Trzy lata! Trzy lata i ani słowa, ani piśnięcia! Aż do dziś. Zmusiłeś mnie, żebym złamał swoje śluby. Szczęśliwy?!|Trzy lata! Trzy lata i ani słowa, ani piśnięcia! Aż do dziś. Zmusiłeś mnie, żebym złamał swoje śluby. Szczęśliwy?!|Trzy lata! Trzy lata i ani słowa, ani piśnięcia! Aż do dziś. Zmusiłeś mnie, żebym złamał swoje śluby. Szczęśliwy?!
I have no home.|Ja nie mam domu.|"""Nie mam domu.""

To tłumaczenie jest dosłowne i oddaje znaczenie oryginalnego zdania w języku angielskim. W języku polskim, podobnie jak w angielskim, to proste stwierdzenie może wyrażać różne sytuacje lub uczucia, takie jak fizyczny brak miejsca zamieszkania, poczucie bezdomności emocjonalnej lub metaforyczne odniesienie do braku przynależności czy stabilności w życiu."|"Tłumaczenie zdania ""I have no home"" na język polski brzmi:

""Nie mam domu.""

To proste zdanie wyraża brak posiadania miejsca zamieszkania lub poczucia przynależności do jakiegoś miejsca. Może być używane w różnych kontekstach, na przykład gdy ktoś stracił dom z powodu katastrofy naturalnej, został bezdomny lub po prostu nie ma stałego miejsca zamieszkania."|Nie mam domu.|"""Nie mam domu."""|Nie mam domu.|"Podane zdanie ""I have no home"" w tłumaczeniu na język polski brzmi:

""Nie mam domu.""

To proste zdanie oznajmujące wyraża brak posiadania miejsca zamieszkania przez osobę mówiącą. Może być używane w różnych kontekstach, na przykład gdy ktoś stracił swój dom lub nie ma stałego miejsca zamieszkania."|Nie mam domu.
I'd sail out to find them, I would, but I've got to make sure the wedding's proper prepared.|Normalnie sam bym wypłynął na poszukiwania, ale muszę dopilnować, żeby przygotowano wesele jak należy.|"""Popłynąłbym ich szukać, naprawdę bym popłynął, ale muszę się upewnić, że wesele jest odpowiednio przygotowane."""|"Tłumaczenie tego zdania na język polski brzmi:

""Wypłynąłbym ich szukać, naprawdę bym wypłynął, ale muszę się upewnić, że ślub jest odpowiednio przygotowany.""

To zdanie wyraża chęć podjęcia poszukiwań (prawdopodobnie kogoś lub czegoś), ale jednocześnie osoba mówiąca zaznacza, że ma ważniejsze obowiązki - w tym przypadku przygotowania do ślubu."|Popłynąłbym ich szukać, ale muszę się upewnić, że wesele jest odpowiednio przygotowane.|"""Wypłynąłbym ich szukać, naprawdę bym wypłynął, ale muszę się upewnić, że ślub jest odpowiednio przygotowany."""|Popłynąłbym ich szukać, ale muszę się upewnić, że wesele jest odpowiednio przygotowane.|"Oto tłumaczenie tego zdania na język polski:

""Wypłynąłbym ich szukać, ale muszę się upewnić, że wesele jest odpowiednio przygotowane.""

To zdanie wyraża chęć wyruszenia w poszukiwaniu kogoś lub czegoś, jednocześnie zaznaczając konieczność zajęcia się inną ważną sprawą - w tym przypadku przygotowaniem wesela."|Popłynąłbym ich szukać, ale muszę się upewnić, że wesele jest odpowiednio przygotowane.
Found a wreck. It's been here a while. Wood's rotted.|Ten wrak już tu leży jakiś czas. Drewno zbutwiało.|"""Znalazłem wrak. Jest tu od jakiegoś czasu. Drewno zgniło.""

To tłumaczenie oddaje sens oryginalnego zdania w języku angielskim, przekazując informację o znalezieniu starego wraku i stanie jego drewnianych elementów."|"Tłumaczenie tego zdania na język polski brzmi:

""Znalazłem wrak. Jest tu już od jakiegoś czasu. Drewno zgniło.""

To zdanie opisuje sytuację, w której ktoś natknął się na stary wrak (prawdopodobnie statku lub innej konstrukcji pływającej) i zauważył, że drewno uległo znacznemu rozkładowi, co sugeruje, że obiekt ten jest tam od dłuższego czasu."|Znalazłem wrak. Jest tu od jakiegoś czasu. Drewno zgniło.|"""Znalazłem wrak. Jest tu od jakiegoś czasu. Drewno zgniło."""|Znalazłem wrak. Jest tu od jakiegoś czasu. Drewno zgniło.|"Oto tłumaczenie podanego zdania na język polski:

""Znalazłem wrak. Jest tu od jakiegoś czasu. Drewno zgniło.""

To zdanie opisuje sytuację, w której ktoś natknął się na stary wrak (prawdopodobnie statku lub innej konstrukcji drewnianej), który znajduje się w tym miejscu już od dłuższego czasu i jest w zaawansowanym stanie rozkładu."|Znalazłem wrak. Jest tu od jakiegoś czasu. Drewno zgniło.
Feeble. But I expected as much.|Słabiutko. Ale spodziewałem się tego.|"""Słaby. Ale tego się spodziewałem."""|"Tłumaczenie tego zdania na język polski brzmi:

""Słaby. Ale tego się spodziewałem.""

To zdanie wyraża rozczarowanie lub niezadowolenie z czegoś, co okazało się być słabe lub mniej wartościowe niż oczekiwano. Jednocześnie osoba mówiąca przyznaje, że takiego rezultatu się spodziewała, co może sugerować pewną rezygnację lub akceptację sytuacji."|Słaby. Ale tego się spodziewałem.|"""Słaby. Ale tego się spodziewałem."""|Słaby. Ale tego się spodziewałem.|Słabe. Ale tego się spodziewałem.|Mierny. Ale tego się spodziewałem.
It shan't take long.|To nie zajmie długo.|"""Nie zajmie to długo.""

To tłumaczenie jest dosłowne i oddaje znaczenie oryginalnego angielskiego zdania. ""Shan't"" to skrócona forma od ""shall not"", co oznacza przyszłą formę czasownika ""to do"" w trybie rozkazującym, wyrażającą pewność lub zapewnienie. W tym kontekście zdanie sugeruje, że dana czynność nie potrwa zbyt długo lub zostanie szybko ukończona."|"Tłumaczenie zdania ""It shan't take long"" na język polski brzmi:

""Nie zajmie to długo.""

To wyrażenie oznacza, że coś zostanie zrobione lub osiągnięte w krótkim czasie. Może być używane jako zapewnienie lub przewidywanie, że dana czynność nie będzie trwać zbyt długo."|Nie zajmie to długo.|Nie zajmie to długo.|Nie zajmie to długo.|"To zdanie w języku angielskim ""It shan't take long"" można przetłumaczyć na język polski jako:

""Nie zajmie to długo.""

Alternatywnie, można też użyć formy:

""Nie potrwa to zbyt długo.""

Oba tłumaczenia oddają znaczenie oryginalnego zdania, które wyraża pewność lub przekonanie, że dana czynność lub proces nie będzie trwał zbyt długo."|Nie zajmie to długo.
Thanks for sparing a moment.|Dzięki za poświęconą chwilę.|"""Dziękuję za znalezienie chwili.""

To tłumaczenie oddaje znaczenie oryginalnego angielskiego zwrotu ""Thanks for sparing a moment,"" który jest uprzejmym wyrażeniem wdzięczności za poświęcenie czasu lub uwagi. W języku polskim używa się podobnych form, takich jak ""dziękuję za znalezienie chwili"" czy ""dziękuję za poświęcony czas,"" aby wyrazić podobną myśl."|"Tłumaczenie tego zdania na język polski brzmi: ""Dzięki za urwanie chwili.""

To wyrażenie jest używane, gdy ktoś prosi o poświęcenie krótkiej chwili czasu lub uwagi. W języku polskim często używa się podobnych zwrotów, takich jak ""dzięki za moment"", ""dzięki za chwilę"" czy właśnie ""dzięki za urwanie chwili""."|Dziękuję za poświęcenie chwili.|"""Dziękuję za znalezienie chwili."""|Dzięki za chwilę.|"Dziękuję za poświęcenie chwili.

To tłumaczenie jest dosłowne i oddaje znaczenie oryginalnego zdania w języku angielskim. W języku polskim można również użyć bardziej naturalnych form, takich jak:

""Dziękuję za znalezienie dla mnie chwili.""
lub
""Dziękuję za to, że znalazłeś/znalazłaś czas.""

Warto pamiętać, że w języku polskim często używa się bardziej uprzejmych form wyrażania wdzięczności, np.:

""Bardzo dziękuję za poświęcony mi czas.""
lub
""Jestem niezmiernie wdzięczny/wdzięczna za Twoją pomoc."""|Dzięki za chwilę.
He knew, however, that he could only use it once. So he waited. Waited until his longing grew so strong that it became unbearable.|Wiedział jednak, że może jej użyć tylko raz, dlatego czekał, aż zatęskni tak bardzo, że nie będzie mógł już tego znieść.|"""Wiedział jednak, że może tego użyć tylko raz. Czekał więc. Czekał, aż jego pragnienie stanie się tak silne, że stanie się nie do zniesienia."""|"Tłumaczenie tego zdania na język polski brzmi:

""Wiedział jednak, że może je wykorzystać tylko raz. Czekał więc. Czekał, aż jego pragnienie stanie się tak silne, że stanie się nie do zniesienia.""

To zdanie opisuje sytuację, w której ktoś ma coś cennego lub ważnego, czego może użyć tylko jeden raz. Ta osoba decyduje się poczekać, aż jej potrzeba lub pragnienie związane z tym czymś będzie wystarczająco silna, aby skorzystać z tej możliwości. W ten sposób buduje napięcie i oczekiwanie przed momentem, gdy faktycznie użyje tego ""jednorazowego"" zasobu."|Wiedział jednak, że może z tego skorzystać tylko raz. Czekał więc. Czekał, aż jego pragnienie stanie się tak silne, że stanie się nie do zniesienia.|"""Wiedział jednak, że może tego użyć tylko raz. Czekał więc. Czekał, aż jego pragnienie stanie się tak silne, że stanie się nie do zniesienia."""|Wiedział jednak, że może tego użyć tylko raz. Czekał więc. Czekał, aż jego pragnienie stanie się tak silne, że stanie się nie do zniesienia.|"Oto tłumaczenie tego zdania na język polski:

""Wiedział jednak, że może to wykorzystać tylko raz. Czekał więc. Czekał, aż jego pragnienie stało się tak silne, że stało się nie do zniesienia.""

To tłumaczenie zachowuje sens oryginalnego zdania i oddaje jego emocjonalny wydźwięk."|Wiedział jednak, że może z tego skorzystać tylko raz. Czekał więc. Czekał, aż jego pragnienie stało się tak silne, że stało się nie do zniesienia.
