en_text,pl_text,dialog_prev,dialog_next,chrf_dialog_prev,bleu_dialog_prev,bertscore_dialog_prev,comet_dialog_prev,chrf_dialog_next,bleu_dialog_next,bertscore_dialog_next,comet_dialog_next
Sensed from the start you were up to something. You didn't haggle about your pay. And then I heard from my sources that Margrave Henckel and Dandelion had rubbed elbows. Wasn't hard to connect the dots.,"Od początku czułem, że coś kombinujesz. Nie targowałeś się o wynagrodzenie. A potem, jak dowiedziałem się swoimi kanałami, że w domu margrabiego Henckla widywano Jaskra... Złożyłem sobie wszystko w całość.","Wyczuwałem od początku, że coś knujesz. Nie targowałeś się o swoją płacę. A potem usłyszałem od moich źródeł, że Margrave Henckel i Dandelion mieli ze sobą do czynienia. Nie było trudno poskładać elementy układanki.","Wyczuwałem od początku, że coś knujesz. Nie targowałeś się o swoją płacę. A potem dowiedziałem się ze swoich źródeł, że Margrave Henckel i Dandelion mieli bliski kontakt. Nie było trudno połączyć fakty.",0.3750278515534467,0.08708008839615716,0.7778148055076599,0.6941593289375305,0.41620450677741744,0.10375099461814634,0.7867117524147034,0.7199302315711975
Not far. Over yonder.,"A tu, niedaleko.",Niezbyt daleko. Tam po drugiej stronie.,Niezbyt daleko. Tam naprzeciwko.,0.40856920856920853,0.0,0.7382972836494446,0.7105632424354553,0.3890253610180743,0.0,0.7093048095703125,0.6129183769226074
Or monsters. It'd be no wonder there's no footprints.,"Albo potwory. Wtedy nie dziwne, że śladów brak.","Może potwory? Nie byłoby dziwne, gdyby nie było śladów stóp.",Czyżby potwory? Nie dziwiłoby mnie brak śladów.,0.404975584384784,0.02777619034011792,0.8034313321113586,0.8608425855636597,0.3806580036311246,0.0,0.7520983815193176,0.8812331557273865
Hope filled both their hearts at the thought of him.,Myślały o nim z nadzieją.,Nadzieja wypełniła ich serca na myśl o nim.,Nadzieja wypełniła oba ich serca na myśl o nim.,0.33724508199834347,0.02777619034011792,0.7749359607696533,0.8807635307312012,0.33253037628946597,0.023980296761827107,0.7574693560600281,0.8806301951408386
"When Nilfgaard strikes, she'll hide her tail 'tween her legs. There'll be no glory, there'll be no loot.","Kiedy Nilfgaard uderzy, podkuli ogon i gówno będzie z chwały i łupów.","Kiedy Nilfgaard uderzy, schowa ogon między nogami. Nie będzie chwały, nie będzie łupów.","Gdy Nilfgaard uderzy, ona schowa swój ogon między nogami. Nie będzie chwały, nie będzie łupów.",0.5658716120205975,0.09144626892372869,0.859195351600647,0.7041511535644531,0.5200907293602854,0.03514847831369806,0.841928243637085,0.6753382086753845
"She's not as impulsive as Hjalmar. Thinks first, then acts. With Crach as her advisor, she has every chance to be a good queen.","Nie jest tak porywcza jak Hjalmar. Najpierw myśli, a potem działa. Mając doradcę w postaci Cracha, może być dobrą królową.","Nie jest tak impulsywna jak Hjalmar. Najpierw myśli, potem działa. Z Crachem jako doradcą ma każdą szansę być dobrą królową.","Nie jest tak impulsywna jak Hjalmar. Najpierw myśli, potem działa. Z Crachem jako jej doradcą ma wszelkie szanse stać się dobrą królową.",0.6249904010545462,0.2397212592215149,0.8683978319168091,0.9212764501571655,0.5974183077496789,0.190456852083354,0.8625333309173584,0.9250093102455139
None of your business.,Nie twój interes.,To nie twoja sprawa.,Nie twoja sprawa.,0.17280920557026722,0.0,0.782351553440094,0.827261209487915,0.229009879009879,0.11362193664674995,0.8199526071548462,0.8412754535675049
Wait!,Czekaj.,Czekaj!,Poczekaj!,0.7345238095238095,0.0,0.8247726559638977,0.9170486330986023,0.4508698813134297,0.0,0.7333669066429138,0.9321645498275757
"When someone pisses you off, you needn't ploughin' kill him. It's not your only arsebitin' recourse.","Jak was ktoś wkurwi, to nie musicie go od razu zabijać.","Kiedy ktoś cię zdenerwuje, nie musisz od razu go zabijać. Nie jest to twoje jedyne wyjście.","Gdy ktoś cię zdenerwuje, nie musisz go od razu zabijać. Nie jest to twoje jedyne rozwiązanie.",0.4009357424608393,0.03557982867938776,0.7909382581710815,0.8911871910095215,0.49195253544730283,0.1760928267911618,0.7868711352348328,0.8878396153450012
With what coin?,Niby za co?,Za co?,Z jakim monetą?,0.22357580879612704,0.09069748827745895,0.873485267162323,0.9157281517982483,0.07092198581560293,0.0,0.730200469493866,0.4757327437400818
Ah. Me poor noggin'.,Au. Moja łepetyna,Ach. Mój biedny łebek.,Ach. Moja biedna głowa.,0.12055074555074563,0.0,0.7531924843788147,0.7107471227645874,0.2431946034151383,0.08034284189446518,0.7231027483940125,0.6885830760002136
Well… it's awful frightening. Awful.,No... Bardzo jest straszny. Bardzo.,No cóż... To jest okropnie straszne. Okropne.,To jest strasznie przerażające. Straszne.,0.30712672255984824,0.033031643180138064,0.8135948181152344,0.9071455597877502,0.3663207727186388,0.05372849659117709,0.7485513687133789,0.9230350255966187
You've not been here five minutes and already you've offended me twice.,"Nie jesteście tu nawet pięć minut, a już zdążyliście mnie dwa razy obrazić.","Nie było cię tu pięciu minut, a już mnie dwa razy uraziłeś/uraziłaś.","Nie było cię tu nawet pięciu minut, a już mnie dwa razy obraziłeś.",0.3788478726154909,0.14016825816534165,0.7917368412017822,0.8820134997367859,0.5388409145080809,0.15133218633429316,0.8683484196662903,0.9260438084602356
Sayin' I'm no good at givin'?!,Co?! Że ja nie umiem?!,"Czyżbyś sugerował, że jestem kiepski w dawaniu?","Mówiąc, że nie jestem dobry w dawaniu?!",0.15901770915434563,0.0,0.6557791233062744,0.5955815315246582,0.18421278421278423,0.033031643180138064,0.734359622001648,0.6714151501655579
It's too deep here. You can't dive that long.,"Tu jest za głęboko, nie dasz rady zanurkować.",To jest za głęboko tutaj. Nie możesz nurkować tak długo.,Jest tu za głęboko. Nie możesz nurkować tak długo.,0.487752232406881,0.0446323613785333,0.7928779721260071,0.900310754776001,0.4006244417055527,0.023980296761827107,0.8413900136947632,0.9167927503585815
Uh-huh. And I'll take your tongue if you don't shut up.,"Tak. A tobie odejmę język, jak się nie zamkniesz.","Uh-huh. A ja ci wezmę język, jeśli się nie zamkniesz.","Uh-huh. A ja wezmę twój język, jeśli się nie zamkniesz.",0.5490979513321478,0.1186840521952098,0.8444133996963501,0.8078129291534424,0.5110847998053487,0.1186840521952098,0.830005943775177,0.6488694548606873
Not much. Empty vial.,Nic ciekawego.,Niewiele. Pusta strzykawka.,Niewiele. Pusta fiolka.,0.16980005550774427,0.0,0.7412892580032349,0.49263250827789307,0.15983544685990345,0.0,0.7307184338569641,0.5908570885658264
"Still need to thank you, Geralt of Rivia. I'll never forget you came to my aid.","Jeszcze ci nie podziękowałem, Geralcie z Rivii. Nigdy nie zapomnę, żeś mi przyszedł z pomocą.","Wciąż muszę ci podziękować, Geralcie z Rivii. Nigdy nie zapomnę, że mi pomogłeś.","Wciąż muszę ci podziękować, Geralcie z Rivii. Nigdy nie zapomnę, że mi pomogłeś.",0.5854768853634266,0.350644032993456,0.8900101184844971,0.9259875416755676,0.5854768853634266,0.350644032993456,0.8900101184844971,0.9259875416755676
Everlasting hunger - classic as curses go.,Wieczne łaknienie... Klasyka wśród klątw.,Wieczny głód - klasyka jeśli chodzi o przekleństwa.,Wieczny głód - klasyczna klątwa.,0.2833851571133888,0.0,0.7129825353622437,0.8133314251899719,0.26779838302310127,0.0,0.7479963302612305,0.825106143951416
You seek someone?,A szukacie kogo?,Czy szukasz kogoś?,Czy szukasz kogoś?,0.3350434677554823,0.0,0.8397820591926575,0.9302701354026794,0.3350434677554823,0.0,0.8397820591926575,0.9302701354026794
Do you really see your son as a monk?,Naprawdę chcesz syna w mnichy posyłać?,Naprawdę widzisz swojego syna jako mnicha?,Czy naprawdę widzisz swojego syna jako mnicha?,0.3710111359424664,0.048549177170732344,0.8650757670402527,0.885491669178009,0.3403441449569797,0.033031643180138064,0.7963122725486755,0.8434241414070129
And an excellent chance of snappin' his leg off at the arse.,...i wyjątkową szansę na obcięcie nogi przy samej rzyci.,I świetną szansę na złamanie nogi w dupie.,I świetna szansa na urwanie mu nogi przy dupie.,0.27014098733886555,0.057367534172156044,0.8043714761734009,0.6278092265129089,0.2370818218456906,0.056122223243057295,0.7533894777297974,0.6588606834411621
Bad way to play it out.,Kiepsko to rozegrałeś.,To nie jest dobry sposób rozegrania tej sytuacji.,Źle to rozegrałeś.,0.29798028672953186,0.0,0.663529634475708,0.8091055154800415,0.6186208209275067,0.24028114141347542,0.8633914589881897,0.943567156791687
These vagabonds must be divine punishment.,Skaranie boskie z tymi przybłędami.,Ci włóczędzy muszą być boską karą.,Ci włóczędzy muszą być boską karą.,0.1655016416571267,0.0,0.7135670185089111,0.5957782864570618,0.1655016416571267,0.0,0.7135670185089111,0.5957782864570618
Next passage - when will it open?,Kiedy otworzy się następne przejście?,Kiedy otworzą następny odcinek?,Kiedy otworzy się następny fragment?,0.46445053624533306,0.06257106818159155,0.855526864528656,0.8318929672241211,0.6555071153495757,0.26591479484724945,0.892370879650116,0.8388521075248718
"We broke their spell temporarily, partly. Now it's gotta run its course.","Możliwe było tylko jej chwilowe przerwanie, ale koniec końców i tak musi się dopełnić.","Przerwaliśmy ich zaklęcie tymczasowo, częściowo. Teraz musi się ono dokonać.","Przerwaliśmy ich zaklęcie tymczasowo, częściowo. Teraz musi się ono dokonać.",0.2196357214731471,0.02991796653393773,0.7236066460609436,0.693056046962738,0.2196357214731471,0.02991796653393773,0.7236066460609436,0.693056046962738
You mean to say… coin?,Znaczy... pieniądze?,Chcesz powiedzieć… moneta?,Czy chcesz powiedzieć... moneta?,0.12058212058212066,0.0,0.6685943007469177,0.8697240948677063,0.18645224171539956,0.0,0.7869574427604675,0.852476179599762
"He said: ""How's that? You would strangle me with rope?"" And he wrenched the guard's sword away from him…",A on na to: jak to tak? Sznurem chcecie mnie dusić? Wyszarpnął więc strażnikowi miecz…,"Powiedział: ""Co to ma znaczyć? Chciałbyś mnie udusić liną?"" A potem wyrwał strażnikowi miecz z ręki...","Powiedział: ""Jak to? Chciałbyś mnie udusić sznurem?""",0.3565994972503171,0.017395797375642234,0.7625712156295776,0.8411943316459656,0.20001149172378554,0.010534007609331637,0.7257034182548523,0.818985104560852
That's all you're going to say? No wry remark? No scintillating joke?,Tylko tyle masz do powiedzenia? Żadnej soczystej puenty? Błyskotliwego żarciku?,"To wszystko, co masz do powiedzenia? Żadnej ciętej uwagi? Żadnego błyskotliwego żartu?","To wszystko, co masz do powiedzenia? Żadnej ciętej uwagi? Żadnego błyskotliwego żartu?",0.5800153292878135,0.21200626759025185,0.8489821553230286,0.9118812084197998,0.5800153292878135,0.21200626759025185,0.8489821553230286,0.9118812084197998
Hay-yah!,Aj jaa!,Hay-yah!,Hay-yah!,0.08064516129032268,0.0,0.8385677933692932,0.8220442533493042,0.08064516129032268,0.0,0.8385677933692932,0.8220442533493042
Think we need ushers? A play about dopplers could be controversial… but are ushers absolutely necessary?,"Domyślam się, że sztuka o dopplerach może być kontrowersyjna... Ale żeby od razu wynajmować ochronę?",Czy potrzebujemy marszałków? Sztuka o dopplerach może być kontrowersyjna... ale czy marszałkowie są absolutnie niezbędni?,Czy potrzebujemy marszałków? Sztuka o dopplerach może być kontrowersyjna... ale czy marszałkowie są absolutnie niezbędni?,0.515553979821667,0.2460137257692754,0.7897680401802063,0.6988690495491028,0.515553979821667,0.2460137257692754,0.7897680401802063,0.6988690495491028
"Thank ye, witcher! Don't know what would've become of us without ye!","Dzięki, wiedźminie, dzięki! Nie wiem, co by z nami było!","Dzięki ci, czarodzieju! Nie wiem, co by się z nami stało bez ciebie!","Dzięki ci, czarodzieju! Nie wiem, co by się z nami stało bez ciebie!",0.44039482927454693,0.22997519112894443,0.8368158340454102,0.9095648527145386,0.44039482927454693,0.22997519112894443,0.8368158340454102,0.9095648527145386
A katakan?,Katakana?,A katakan?,Czy katakana?,0.5207010582010582,0.0,0.8622287511825562,0.7034047245979309,0.7952580915576738,0.0,0.8195376992225647,0.7575258016586304
"At Kaer Morhen. Minimum expression means maximum effect. Thanks for the coin. Take care, now.","W Kaer Morhen. Minimum środków wyrazu – maksymalny efekt. Dziękuję za pieniądze, do zobaczenia.",W Kaer Morhen. Mniej ekspresji oznacza maksymalny efekt. Dzięki za monetę. Uważaj teraz.,W Kaer Morhen. Minimalny wyraz twarzy oznacza maksymalny efekt. Dzięki za monetę. Uważaj teraz.,0.44694786287511906,0.09370905052462922,0.800369918346405,0.7247596979141235,0.49835828155482714,0.09303723531853667,0.8211737275123596,0.6875905394554138
"Here, in the grove. He's got a grotto. But Gremist's… well, he's a tad eccentric. And he stopped taking on apprentices ages ago.","Tutaj, w gaju ma swoją grotę. Ale Gremista jest... nieco ekscentryczny. I od dawna nie przyjmuje uczniów.","Tutaj, w gaju. Ma grotę. Ale Gremist... no cóż, jest trochę ekscentryczny. I przestał przyjmować uczniów wieki temu.","Tutaj, w alei. Ma grotę. Ale Gremist... no cóż, jest trochę ekscentryczny. I przestał przyjmować uczniów wieki temu.",0.5776253268681891,0.039567167294524315,0.8634229898452759,0.8834466338157654,0.5337454665443159,0.039567167294524315,0.8492231369018555,0.8519294261932373
"First you ask about a criminal's treasure… Now you want me to let loose a blaspheming degenerate. And here I had you for a man-- that is, a being… of some moral principle.","Najpierw wypytujesz mnie o pieniądze kryminalisty... Teraz chcesz, żebym wypuścił na wolność świętokradcę i degenerata. A miałem cię za człowieka... Cóż... Istotę... O pewnej moralności.","Najpierw pytasz o skarb przestępcy... Teraz chcesz, żebym puścił wolno bluźnierczego degenerata. A ja miałem cię za człowieka - czyli istotę... mającą jakieś zasady moralne.","Najpierw pytasz o skarb przestępcy... Teraz chcesz, żebym puścił wolno bluźnierczego degenerata. A ja miałem cię za człowieka - to znaczy, istotę... posiadającą pewne zasady moralne.",0.47866743359322506,0.07575731225158963,0.8265097141265869,0.8730812668800354,0.48877472527755983,0.07265857755970445,0.8261129856109619,0.8669209480285645
Squaess'me.,Squaess’me,Nie jestem taki jak inni.,Co się dzieje?,0.09157672524009165,0.0,0.6058124899864197,0.48327937722206116,0.04901960784313735,0.0,0.6042219400405884,0.5374888181686401
We can meet her in two days if we hurry.,"Jeśli się uwiniemy, spotkamy się z nią za dwa dni.","Możemy się z nią spotkać za dwa dni, jeśli się pospieszymy.","Możemy się z nią spotkać za dwa dni, jeśli się pospieszymy.",0.5426574677797961,0.12278260149096115,0.85076504945755,0.8391954302787781,0.5426574677797961,0.12278260149096115,0.85076504945755,0.8391954302787781
"I'm certain you'll find some way to agree. Geralt, please don't leave me this way.","Na pewno się dogadacie. Geralt, nie zostawiaj mnie tak.","Jestem pewien, że znajdziesz jakiś sposób, żeby się dogadać. Geralt, proszę, nie zostawiaj mnie w takiej sytuacji.","Jestem pewna, że znajdziesz jakiś sposób, żeby się zgodzić. Geralt, proszę, nie zostawiaj mnie w ten sposób.",0.5992170396289751,0.06468490584192432,0.7850703001022339,0.9172360301017761,0.5076542198416579,0.06468490584192432,0.77777099609375,0.8837903738021851
Ugh...,Eeeeh!,Ech...,Uff...,0.05555555555555564,0.0,0.7416282892227173,0.8397306799888611,1.0000000000000001e-16,0.0,0.6397575736045837,0.7817644476890564
"He's talking to a dog, you talk to yourself… Huh, I don't know what's worse.","On gada z psem, ty do siebie... Nie wiem, co gorsze.","On rozmawia z psem, ty mówisz sam do siebie... Ech, nie wiem co gorsze.","On rozmawia z psem, ty mówisz sam do siebie... Ech, nie wiem co gorsze.",0.6216015104040472,0.10743014571163138,0.8352387547492981,0.9195006489753723,0.6216015104040472,0.10743014571163138,0.8352387547492981,0.9195006489753723
Not the first time I'm hearin' that.,Już nie pierwszy raz o tym słyszę.,Nie pierwszy raz słyszę coś takiego.,Nie pierwszy raz słyszę coś takiego.,0.5538688284465368,0.07308015504567583,0.8347370028495789,0.973737359046936,0.5538688284465368,0.07308015504567583,0.8347370028495789,0.973737359046936
"You wanna take this one, then?",To może jednak sam do niej pójdziesz?,"Chcesz ją wziąć, co?","Chcesz wziąć tę jedną, co?",0.06856620987055775,0.0,0.753527820110321,0.6903029084205627,0.11921600113894788,0.0,0.727576494216919,0.6102943420410156
"Oh, not much. It's not my kinda game.","O, niewiele. To nie zwierzyna dla mnie.",Niezbyt wiele. To nie mój rodzaj gry.,Nie za wiele. To nie mój rodzaj gry.,0.3449361645340608,0.06985342056580097,0.7275696992874146,0.7436175346374512,0.3523012777006942,0.05873949094699214,0.7348336577415466,0.725896418094635
We'll talk inside.,Zapraszam.,Porozmawiamy w środku.,Porozmawiamy w środku.,0.10757575757575764,0.0,0.6370991468429565,0.44592973589897156,0.10757575757575764,0.0,0.6370991468429565,0.44592973589897156
