en_text,pl_text,default,dialog,dialog2,dialog3,dialog4,chrf_default,bleu_default,bertscore_default,comet_default,chrf_dialog,bleu_dialog,bertscore_dialog,comet_dialog,chrf_dialog2,bleu_dialog2,bertscore_dialog2,comet_dialog2,chrf_dialog3,bleu_dialog3,bertscore_dialog3,comet_dialog3,chrf_dialog4,bleu_dialog4,bertscore_dialog4,comet_dialog4
Wasn't expecting anything.,Niczego nie oczekiwałem.,Nie spodziewałem się niczego.,Nie spodziewałem się niczego.,Nie spodziewałem się niczego.,Nie spodziewałem się niczego.,Nie spodziewałem się niczego.,0.37916479378367957,0.0,0.8140425682067871,0.9617476463317871,0.37916479378367957,0.0,0.8140425682067871,0.9617475867271423,0.37916479378367957,0.0,0.8140425682067871,0.9617476463317871,0.37916479378367957,0.0,0.8140425682067871,0.9617476463317871,0.37916479378367957,0.0,0.8140425682067871,0.9617476463317871
"No. Don't plan to, either.",Nie. I nie mam zamiaru.,Nie. Nie planuj tego również.,Nie. Nie mam też zamiaru.,Nie. Nie mam takich planów.,Nie. Nie mam też zamiaru.,Nie. Nie mam takich planów.,0.18529293526170434,0.05372849659117709,0.8051034212112427,0.8688392043113708,0.5547040756945082,0.07071067811865477,0.9212029576301575,0.9680623412132263,0.27288374719786934,0.06389431042462725,0.8607186675071716,0.9173616170883179,0.5547040756945082,0.07071067811865477,0.9212029576301575,0.9680623412132263,0.27288374719786934,0.06389431042462725,0.8607186675071716,0.9173616170883179
Do you think the hierarch supports the Temerian guerillas? With coin?,Myślisz ze hierarcha wspiera funduszami temerskich partyzantów?,"Czy myślisz, że hierarcha wspiera temeriańskich partyzantów pieniędzmi?","Czy myślisz, że hierarcha wspiera temerskich partyzantów? Za pomocą monety?","Czy myślisz, że hierarcha wspiera temerskich partyzantów? Za pomocą monet?","Myślisz, że hierarcha wspiera temerskich partyzantów pieniędzmi?","Myślisz, że hierarch wspiera temerskich partyzantów pieniędzmi?",0.6387448629267858,0.05873949094699214,0.8440548777580261,0.9229558110237122,0.6861980926274155,0.06311969078225892,0.8441200256347656,0.8818520307540894,0.6874352067220704,0.06311969078225892,0.8479774594306946,0.8870895504951477,0.7050302216648848,0.07730551756939454,0.8729562759399414,0.9356140494346619,0.6410523725113265,0.039281465090051315,0.868826150894165,0.9329206943511963
No.,Nie.,Nie.,Nie.,Nie.,Nie.,Nie.,0.6666666666666666,0.1778279410038923,1.0,0.975537121295929,0.6666666666666666,0.1778279410038923,1.0,0.9755370020866394,0.6666666666666666,0.1778279410038923,1.0,0.9755370020866394,0.6666666666666666,0.1778279410038923,1.0,0.9755370020866394,0.6666666666666666,0.1778279410038923,1.0,0.975537121295929
Wonder if I can open it using one of Aeramas' items…,Może otwiera go jeden z przedmiotów należących do Aeramasa?,"Zastanawiam się, czy mogę to otworzyć, używając jednego z przedmiotów Aeramasa...",Czy mogę je otworzyć używając jednego z przedmiotów Aeramasa...,"Ciekawe, czy uda mi się otworzyć je za pomocą jednego z przedmiotów Aeramasa...","Ciekawe, czy mogę otworzyć go używając jednego z przedmiotów Aeramasa...","Zastanawiam się, czy mogę otworzyć go używając jednego z przedmiotów Aeramasa...",0.3964375498627124,0.03986357128268015,0.76537024974823,0.863349974155426,0.4030001913622661,0.050712153369465586,0.799734890460968,0.858940064907074,0.3994341806472305,0.03285702044797773,0.7896943688392639,0.89027339220047,0.40266361403893325,0.04939382737115371,0.7901331782341003,0.8941571116447449,0.3972128303125962,0.04411629359322707,0.7831121683120728,0.8845812678337097
Snake-eyed prat!,Chamie żmijooki!,Wąż z okiem!,Wążogoniasty dureń!,'Wężooki dureń!',- Głupi wężooki!,Przeklęty wąż!,0.13083014048531294,0.0,0.7022008895874023,0.477044016122818,0.07625272331154694,0.0,0.6811540722846985,0.5852290391921997,0.15302197802197806,0.0,0.6748487949371338,0.622887372970581,0.20832282126374632,0.0,0.7077648639678955,0.6143032312393188,0.04504504504504514,0.0,0.7055356502532959,0.5906463861465454
"You will be chained to a rock to perish of hunger and thirst, and sea fowl will peck apart your remains.","Zostaniesz przykuta do skał. Umrzesz z głodu i pragnienia, a twoje szczątki rozdziobią ptaki.","Będziesz przykuty do skały, aby umrzeć z głodu i pragnienia, a morskie ptaki rozdziobią twoje szczątki.","Będziesz przykuty do skały, aby umrzeć z głodu i pragnienia, a mewy rozdziobią twoje ciało.","Będziesz przykuta do skały, aby umrzeć z głodu i pragnienia, a mewy rozdziobią twoje ciało.","Skazuję cię na śmierć przez przykucie do skały, gdzie umrzesz z głodu i pragnienia, a mewy rozdziobią twoje ciało.","Ty, Birno Bran, skazuję cię na śmierć. Będziesz przykuta do skały, aby umrzeć z głodu i pragnienia, a mewy rozdziobią twoje ciało.",0.6779863954842469,0.2574866101628968,0.883547842502594,0.916479229927063,0.5344368076505817,0.27668736912821895,0.8605764508247375,0.8728640079498291,0.5802856030749038,0.3013040489278569,0.8618524670600891,0.8794808387756348,0.544689212116063,0.21314568971111159,0.8313501477241516,0.8629294633865356,0.5734117042629849,0.19803162353826256,0.8153282403945923,0.7652453780174255
That hurt!,Au! Boli!,To zabolało!,To zabolało!,To zabolało!,To zabolało!,To zabolało!,0.08307201408373227,0.0,0.7343615293502808,0.879142701625824,0.08307201408373227,0.0,0.7343615293502808,0.8791426420211792,0.08307201408373227,0.0,0.7343615293502808,0.8791426420211792,0.08307201408373227,0.0,0.7343615293502808,0.8791426420211792,0.08307201408373227,0.0,0.7343615293502808,0.879142701625824
"Witchers, good folk, are like necrophages.","Wiedźmin, ludzie, podobnym jest do trupojada.","Czarodzieje, dobrzy ludzie, są jak nekrofagi.","Wiedźmini, dobrzy ludzie, są jak nekrofagi.","Czarodzieje, dobrzy ludzie, są jak nekrofagi.","Czarodzieje, dobrzy ludzie, są jak nekrofagi.","Czarodzieje, dobrzy ludzie, są jak nekrofagi.",0.23152855718645193,0.040824829046386304,0.7275218963623047,0.6217976808547974,0.34037479535486087,0.040824829046386304,0.7822237014770508,0.6352325081825256,0.23152855718645193,0.040824829046386304,0.7275218963623047,0.6217976808547974,0.23152855718645193,0.040824829046386304,0.7275218963623047,0.6217976808547974,0.23152855718645193,0.040824829046386304,0.7275218963623047,0.6217976808547974
"I'll drink another, then fuck the innkeep.","Wypiję jeszcze jednego, to wyrucham karczmarza","Wypiję jeszcze jeden, a potem przelecę karczmarza.","Wypiję jeszcze jednego, a potem przelecę karczmarza.","Wypiję jeszcze jednego, a potem pieprzę karczmarza.","Wypiję jeszcze jednego, a potem przelecę karczmarza.","Wypiję jeszcze jednego, a potem zerżnę karczmarza.",0.5747209752381744,0.06985342056580097,0.820476770401001,0.7908549904823303,0.6881977333351944,0.16348126556655487,0.8207971453666687,0.7900030612945557,0.6859340321681017,0.16348126556655487,0.8320828080177307,0.8643794059753418,0.6881977333351944,0.16348126556655487,0.8207971453666687,0.7900030612945557,0.6876954125964612,0.16348126556655487,0.8255066275596619,0.7675480246543884
What happened to Tamara's mother?,Co się stało z matką Tamary?,Co się stało z matką Tamary?,Co się stało z matką Tamary?,Co się stało z matką Tamary?,Co się stało z matką Tamary?,"Ach. Tak to było - czekałem w starej wędzarni, z końmi. Zimno jak diabli i tak ciemno, że nie widziałem dalej niż na dwa kroki przed sobą.",1.0,1.0,1.0,0.9907869696617126,1.0,1.0,1.0,0.9907869696617126,1.0,1.0,1.0,0.9907870292663574,1.0,1.0,1.0,0.9907870292663574,0.14765446389440223,0.006980361417366381,0.6172010898590088,0.4368937015533447
"The other shite, mallow, ought to have that, too. Chops it, adds it to our milker's feed.","To drugie też będzie miała, bo krasuli do paszy dodaje.","Drugie gówno, mlecz, też powinno to mieć. Sieka je, dodaje do paszy naszego dojnika.","Druga wypowiedź po polsku:

""To inne gówno, mlecz, też powinno to mieć. Sieka je i dodaje do paszy naszego dojnika.""","""To inne gówno, mlecz, też powinno to mieć. Kroi je i dodaje do paszy naszego dojnika.""","Ta druga rzecz, mlecz, powinna mieć to też. Sieka ją i dodaje do paszy naszego dojnika.","Ten drugi, mleczny, powinien mieć to również. Sieka go, dodaje do paszy naszego mleczarza.",0.3177965809979871,0.03342866121562732,0.7450437545776367,0.5442337393760681,0.30104220519536834,0.02253741272267485,0.691234827041626,0.5077176094055176,0.288491962189534,0.02878787818101127,0.7317283749580383,0.5363250970840454,0.32352163157787245,0.026012784404037925,0.751000165939331,0.5952304005622864,0.3135890179347686,0.030206205252435548,0.7458106279373169,0.5583630204200745
I must leave this place.,Muszę się stąd wydostać.,Muszę opuścić to miejsce.,Muszę stąd odejść.,Muszę opuścić to miejsce.,Muszę stąd odejść.,Muszę stąd odejść.,0.17439613698373602,0.08034284189446518,0.7649497389793396,0.8850103616714478,0.3428989715378386,0.09681772177713914,0.9094521403312683,0.8982424139976501,0.17439613698373602,0.08034284189446518,0.7649497389793396,0.8850103616714478,0.3428989715378386,0.09681772177713914,0.9094521403312683,0.8982424139976501,0.3428989715378386,0.09681772177713914,0.9094521403312683,0.8982424139976501
"Gods, save me!",Bogowie ratujcie!,"Bogowie, ratujcie mnie!","Boże, zbaw mnie!","""Boże, ratuj mnie!""","Boże, zachowaj mnie!","Boże, ratuj mnie!",0.7269930430679089,0.0,0.904832124710083,0.9862352013587952,0.1302492641237826,0.0,0.7718194127082825,0.9438226222991943,0.27763504994862825,0.0,0.791128396987915,0.9606130123138428,0.16876546260452033,0.0,0.7779764533042908,0.9508378505706787,0.28141078573285877,0.0,0.8174546957015991,0.9741681218147278
Then please do.,"W takim razie mów, proszę.",Następnie proszę zrób to.,Więc proszę mów.,"Więc proszę, zrób to.",Proszę mówić...,Proszę mówić...,0.2416512165738172,0.0,0.7708610892295837,0.7192104458808899,0.2526386142742342,0.0,0.7984947562217712,0.9211256504058838,0.23835264624593025,0.0,0.7956409454345703,0.8033117651939392,0.19084846571416805,0.0,0.772296130657196,0.840812087059021,0.19084846571416805,0.0,0.772296130657196,0.8408120274543762
What's this?,Co to jest?,Co to jest?,Co to jest?,Co to jest?,Co to jest?,"To jest mikstura, którą mu dałam. Wygląda na to, że znalazł dla niej zastosowanie i wypił ją.",1.0,0.5623413251903491,1.0,0.994229257106781,1.0,0.5623413251903491,1.0,0.9942288994789124,1.0,0.5623413251903491,1.0,0.9942288994789124,1.0,0.5623413251903491,1.0,0.9942288994789124,0.20654381326351212,0.0,0.6341813206672668,0.5809476971626282
Till we meet again.,Do zobaczenia.,Do zobaczenia ponownie.,Do zobaczenia ponownie.,Do zobaczenia ponownie.,Do zobaczenia.,"Żegnaj w zdrowiu, Ermion.
Do zobaczenia ponownie.
Żałuję, że go lepiej nie poznałem.",0.8489960036710024,0.11362193664674995,0.8824703097343445,0.9562874436378479,0.8489960036710024,0.11362193664674995,0.8824703097343445,0.9562874436378479,0.8489960036710024,0.11362193664674995,0.8824703097343445,0.9562875628471375,1.0,0.316227766016838,1.0,0.9868425130844116,0.5834365689426535,0.01553712569276035,0.6276115775108337,0.5511398911476135
"Oh, Nibbles, yousa naughty kitty, aren't ye?","Mruczek, no zo dzi choci?","Och, Mruczku, jesteś niegrzecznym kotkiem, prawda?","Oh, Nibbles, jesteś niegrzecznym kotkiem, prawda?","Oh, Nibbles, jesteś niegrzecznym kotkiem, prawda?","Oh, Nibbles, ty niegrzeczny kotku, prawda?","Oh, Mruczek, ty niegrzeczna koteczko, nieprawdaż?
All right! Jestem już na nogach!",0.22826591302494284,0.0,0.7228368520736694,0.699430525302887,0.11509074462557023,0.0,0.6830539703369141,0.62016761302948,0.11509074462557023,0.0,0.6830539703369141,0.62016761302948,0.12605156779198087,0.0,0.7002905011177063,0.5555505752563477,0.3332931561192431,0.017033186037639283,0.7017079591751099,0.5300914645195007
You'll see… so long as ye get to the end. So long as the harpies don't get ye.,Zobaczysz... O ile dopłyniesz do końca. O ile nie rozszarpią cię harpie.,Zobaczysz... pod warunkiem że dojdziesz do końca. Pod warunkiem że harpie cię nie dostaną.,Zobaczysz... o ile dotrzesz do końca. O ile harpie cię nie dostaną.,Zobaczysz... o ile dotrzesz do końca. O ile harpie cię nie dostaną.,"Zobaczysz... pod warunkiem, że dotrzesz do końca. Pod warunkiem, że harpie cię nie dopadną.",Zobaczysz... o ile dotrzesz do końca. O ile harpie cię nie dostaną.,0.45801607139520123,0.03798229226827674,0.8013730645179749,0.7291926145553589,0.5351744849610133,0.2521193618434983,0.87492436170578,0.7647649049758911,0.5351744849610133,0.2521193618434983,0.87492436170578,0.7647649049758911,0.4515783165738116,0.03798229226827674,0.7976965308189392,0.7651464343070984,0.5351744849610133,0.2521193618434983,0.87492436170578,0.7647649049758911
Yes.,Tak.,Tak.,Tak.,Tak.,Tak.,Tak.,0.6666666666666666,0.1778279410038923,1.0,0.9804931879043579,0.6666666666666666,0.1778279410038923,1.0,0.9804931879043579,0.6666666666666666,0.1778279410038923,1.0,0.9804931879043579,0.6666666666666666,0.1778279410038923,1.0,0.9804931879043579,0.6666666666666666,0.1778279410038923,1.0,0.9804931879043579
"For a man who shakes down beggars and thieves for tribute, you're quite the romantic.","Jak na człowieka, który ściąga haracz od żebraków i złodziei, jesteś całkiem romantyczny.","Dla mężczyzny, który wymusza haracz od żebraków i złodziei, jesteś całkiem romantyczny.","Dla mężczyzny, który zastrasza żebraków i złodziei dla haraczu, jesteś dość romantyczny.","Dla człowieka, który zdziera pieniądze od żebraków i złodziei za haracz, jesteś dość romantyczny.","Dla mężczyzny, który zdziera pieniądze od żebraków i złodziei za haracz, jesteś dość romantyczny.","Dla człowieka, który zdziera haracz od żebraków i złodziei, to dość romantyczne.",0.72471895338189,0.5810588684968079,0.9301469922065735,0.8697347640991211,0.513563184857345,0.04167227247694064,0.877638041973114,0.69359290599823,0.6620595720342843,0.09669265690880861,0.8867532014846802,0.8402385711669922,0.5483731532312958,0.08406863224415036,0.8756892085075378,0.8211727142333984,0.6314267804220458,0.3354744941416514,0.8894729018211365,0.8854108452796936
Here.,Trzymaj.,Tutaj.,Tutaj.,"Tłumaczenie: ""Tutaj.""",- To jest klucz.,To jest klucz.,0.16322532549713084,0.0,0.8010749220848083,0.5696918964385986,0.16322532549713084,0.0,0.8010749220848083,0.5696923136711121,0.19281941007815875,0.0,0.6513787508010864,0.5140001177787781,0.0784313725490197,0.0,0.6870229840278625,0.5861924290657043,0.07936507936507946,0.0,0.713226854801178,0.5976844429969788
Thank you.,Dziękuję.,Dziękuję.,Dziękuję.,Dziękuję.,Dziękuję.,Dziękuję.,1.0,0.1778279410038923,1.0,0.9830787181854248,1.0,0.1778279410038923,1.0,0.9830787181854248,1.0,0.1778279410038923,1.0,0.9830787181854248,1.0,0.1778279410038923,1.0,0.9830787181854248,1.0,0.1778279410038923,1.0,0.9830787181854248
Come on!,No chodź!,Rusz się!,Ruszaj się!,Ruszaj się!,No dalej!,No dalej!,0.020833333333333426,0.0,0.7886956334114075,0.8171219825744629,0.020325203252032603,0.0,0.7731539011001587,0.8273550271987915,0.020325203252032603,0.0,0.7731539011001587,0.8273550271987915,0.13095238095238101,0.1495348781221221,0.8069831728935242,0.876083493232727,0.13095238095238101,0.1495348781221221,0.8069831728935242,0.876083493232727
Muuurdeeeer!,Mooorduuuj!,Murderer!,Morderca!,Morderca!,Morderca!,Morderco!,0.09416729654824901,0.0,0.7084194421768188,0.49669936299324036,0.14712029592981982,0.0,0.7688122987747192,0.5874168872833252,0.14712029592981982,0.0,0.7688122987747192,0.58741694688797,0.14712029592981982,0.0,0.7688122987747192,0.5874168872833252,0.16255239469525187,0.0,0.7861090898513794,0.6169474720954895
"Oh, you frightened me!",Aleś mnie przestraszył!,"Och, przestraszyłeś mnie!","Och, wystraszyłeś mnie!","Och, wystraszyłeś mnie!",Przestraszyłeś mnie!,"Och, wystraszyłeś mnie!",0.6920059097255824,0.0,0.8609991073608398,0.9559303522109985,0.4813311874457385,0.0,0.8331432342529297,0.9376125931739807,0.4813311874457385,0.0,0.8331432342529297,0.9376125931739807,0.6518632538583696,0.0,0.8839197158813477,0.9549633860588074,0.4813311874457385,0.0,0.8331432342529297,0.9376125931739807
"Can't rightly know. Sure, we searched a few caverns, but hidden nooks abound. If someone wanted to hide in here, they could, easily. Even if they weren't an owl.","Bo ja wiem? Niby przeszukaliśmy kilka pomieszczeń, ale tu jest mnóstwo zakamarków. Jakby chciała, to mogłaby się schować. Szczególnie w postaci sowy.","Nie mogę dokładnie wiedzieć. Oczywiście przeszukaliśmy kilka jaskiń, ale pełno tu ukrytych zakamarków. Gdyby ktoś chciał się schować, mógłby to zrobić bez trudu. Nawet jeśli nie byłby sową.","Nie mogę dokładnie powiedzieć. Owszem, przeszukaliśmy kilka jaskiń, ale ukrytych zakamarków jest tu bez liku. Gdyby ktoś chciał się tutaj schować, mógłby to zrobić bez trudu. Nawet jeśli nie byłby sową.","Nie mogę dokładnie powiedzieć. Tak, przeszukaliśmy kilka jaskiń, ale ukrytych zakamarków jest tu bez liku. Gdyby ktoś chciał się tutaj schować, mógłby to zrobić bez trudu. Nawet jeśli nie byłby sową.","Nie mogę dokładnie stwierdzić. Pewnie, że sprawdziliśmy kilka jaskiń, ale ukrytych zakamarków jest tu bez liku. Gdyby ktoś chciał się tutaj schować, mógłby to zrobić bez trudu. Nawet jeśli nie byłby sową.","Nie mogę dokładnie stwierdzić. Oczywiście, że przeszukaliśmy kilka jaskiń, ale ukrytych zakamarków jest tu bez liku. Gdyby ktoś chciał się tutaj schować, mógłby to zrobić bez trudu. Nawet jeśli nie byłby sową.

Paskudny mutant!",0.42770011966843047,0.019427446513842185,0.7879791259765625,0.8358719944953918,0.410081645066198,0.017448767890681335,0.7806698083877563,0.8086833357810974,0.40722937487378497,0.017448767890681335,0.7826747298240662,0.8071668744087219,0.35443905727785646,0.009131246806741877,0.7611091136932373,0.8027449250221252,0.41109510665647436,0.01583610518564545,0.764961838722229,0.8076128959655762
