en_text|pl_text|bielik_prompt0_translation|bielik_prompt1_translation|bielik_prompt2_translation|bielik_prompt3_translation|bielik_prompt4_translation|bielik_prompt5_translation|bielik_prompt6_translation
Stead o' dyin' in battle, as befits a warrior of his ilk!|A nie w boju, jak przystało na takiego wojownika!|"""Raczej umrzeć w bitwie, jak przystało na wojownika jego pokroju!""

To tłumaczenie oddaje sens oryginalnego cytatu z języka angielskiego. Warto zauważyć, że jest to stylizowana mowa, która mogłaby być użyta w kontekście historycznym lub literackim, odnosząc się do postaci rycerza lub wojownika."|"Tłumaczenie tego zdania na język polski brzmi:

""Umierać w bitwie, jak przystało na wojownika jego pokroju!""

To wyrażenie jest używane w kontekście opisywania śmierci bohatera lub wojownika w walce, podkreślając godność i odwagę takiej śmierci. W oryginalnym angielskim tekście fraza ""Stead o' dyin'"" może być interpretowana jako ""stojąc przy umieraniu"", co dodatkowo podkreśla pozycję wojownika w momencie śmierci."|Umierając w bitwie, jak przystało na wojownika jego pokroju!|"""Raczej umierając w bitwie, jak przystało na wojownika jego pokroju!"""|Umierając w bitwie, jak przystało na wojownika jego pokroju!|"Oto tłumaczenie podanego zdania na język polski:

""Umierać w bitwie, jak przystało na wojownika jego pokroju!""

To zdanie jest wyrażeniem uznania dla kogoś, kto umarł w sposób godny prawdziwego wojownika - walcząc w bitwie. Jest to pochwała odwagi i honoru tej osoby."|Umierać w bitwie, jak przystało na wojownika jego pokroju!
One day I'll show you how I drink.|Kiedyś pokażę ci, jak piję.|"""Pewnego dnia pokażę ci, jak piję."""|"Tłumaczenie tego zdania na język polski brzmi: ""Kiedyś pokażę ci, jak piję.""

To zdanie może być użyte w różnych kontekstach. Może to być obietnica lub zapowiedź, że osoba mówiąca zademonstruje komuś swoją technikę picia alkoholu lub innego napoju. Może też odnosić się do sytuacji, gdy ktoś chce nauczyć drugą osobę, jak pić dany rodzaj napoju lub w określony sposób.

Warto zauważyć, że to zdanie jest dosłownym tłumaczeniem i nie zawiera żadnych idiomatycznych zwrotów czy specjalistycznego słownictwa, które mogłyby wymagać dodatkowych wyjaśnień w języku polskim."|Pewnego dnia pokażę ci, jak piję.|"""Pewnego dnia pokażę ci, jak piję."""|Pewnego dnia pokażę ci, jak piję.|"Przetłumaczone zdanie na język polski brzmi:

""Kiedyś pokażę ci, jak piję.""

To tłumaczenie zachowuje znaczenie oryginalnego zdania w języku angielskim, które wyraża intencję osoby mówiącej o zaprezentowaniu sposobu picia w przyszłości."|Pewnego dnia pokażę ci, jak piję.
Fine. See you.|Dobrze. Do zobaczenia.|"""Dobrze. Do zobaczenia.""

To tłumaczenie oddaje znaczenie oryginalnego angielskiego zdania ""Fine. See you."" w języku polskim. Zdanie to jest krótkie i nieformalne, często używane jako pożegnanie lub potwierdzenie zgody na coś przed rozstaniem się."|"Tłumaczenie tego angielskiego zwrotu na język polski brzmi:

""Dobrze. Do zobaczenia.""

To jest powszechne wyrażenie używane w codziennych rozmowach, gdy ktoś chce pożegnać się i zakończyć konwersację lub spotkanie. Może być stosowane w różnych sytuacjach, od formalnych do bardzo nieformalnych."|Dobrze. Do zobaczenia.|Dobrze. Do zobaczenia.|Dobrze. Do zobaczenia.|"Podane zdanie ""Fine. See you."" w tłumaczeniu na język polski brzmi:

""Dobrze. Do zobaczenia.""

To krótkie pożegnanie, które może być używane w różnych sytuacjach, gdy ktoś chce się pożegnać lub potwierdzić, że wszystko jest w porządku przed rozstaniem."|Dobrze. Do zobaczenia.
No one mourns here. Tears we replace with vengeance. The women of Skellige are fertile, and we birth no cowards.|Nikt tu nie lamentuje, bo od płaczu lepsza jest zemsta. Kobiety na Skellige są płodne i nie rodzą tchórzy.|"""Tutaj nikt nie rozpacza. Łzy zastępujemy zemstą. Kobiety ze Skelligów są płodne i rodzimy tylko wojowników."""|"Tłumaczenie na język polski:

""Nikt tu nie rozpacza. Łzy zamieniamy w zemstę. Kobiety ze Skelligów są płodne i rodzimy tylko wojowników.""

To zdanie wydaje się być cytatem lub powiedzeniem charakterystycznym dla kultury Skelligów, fikcyjnego ludu z uniwersum Wiedźmina stworzonego przez Andrzeja Sapkowskiego. Wyraża ono ducha walki i determinacji mieszkańców tej krainy."|Nikt tu nie rozpacza. Łzy zamieniamy w zemstę. Kobiety ze Skellige są płodne i rodzą tchórzy.|"""Nikt tu nie rozpacza. Łzy zamieniamy w zemstę. Kobiety ze Skellige są płodne i rodzą tchórzy."""|"""Nikt tu nie rozpacza. Łzy zamieniamy w zemstę. Kobiety ze Skellige są płodne, a rodzimy tylko tchórzy."""|"Tłumaczenie tego zdania na język polski brzmi:

""Nikt tu nie opłakuje zmarłych. Łzy zamieniamy w zemstę. Kobiety ze Skelligów są płodne i rodzimy wojowników, a nie tchórzy.""

To zdanie pochodzi z gry komputerowej ""Wiedźmin"", stworzonej przez CD Projekt Red, i jest częścią dialogu między głównym bohaterem a mieszkańcami wyspy Skelligi. Zdanie to oddaje ducha i mentalność mieszkańców tej fikcyjnej krainy, podkreślając ich waleczność i determinację."|Nikt tu nie rozpacza. Łzy zamieniamy w zemstę. Kobiety ze Skelligów są płodne, a rodzimy tylko tchórzy.
I can help you - one of two ways.|Mogę ci pomóc. Na dwa sposoby.|"""Mogę ci pomóc - jednym z dwóch sposobów.""

To tłumaczenie jest dosłowne i oddaje znaczenie oryginalnego zdania w języku angielskim. Warto zauważyć, że w języku polskim często używamy bardziej rozbudowanych form wyrażania gotowości do pomocy, np. ""Jestem tutaj, żeby ci pomóc"" lub ""Zrobię wszystko, co w mojej mocy, aby ci pomóc"". Jednak to tłumaczenie dokładnie odzwierciedla treść podanego zdania."|Mogę ci pomóc - na jeden z dwóch sposobów.|Mogę ci pomóc - na jeden z dwóch sposobów.|"""Mogę ci pomóc - na jeden z dwóch sposobów."""|Mogę ci pomóc - na jeden z dwóch sposobów.|"Oto tłumaczenie podanego zdania na język polski:

""Mogę ci pomóc - na jeden z dwóch sposobów.""

To zdanie zostało przetłumaczone dosłownie, zachowując oryginalną strukturę i znaczenie. W języku polskim można by je również wyrazić w nieco inny sposób, np.:

""Mam dla ciebie dwie propozycje pomocy.""
lub
""Jestem w stanie ci pomóc na dwa różne sposoby.""

Oba te warianty oddają sens oryginalnego zdania, ale są sformułowane bardziej naturalnie w języku polskim."|Mogę ci pomóc - na jeden z dwóch sposobów.
This one's waited a year. That one - three.|Ten tu czeka drugi rok. Tamten trzeci.|"""Ten czekał rok. Tamten - trzy.""

To tłumaczenie odzwierciedla oryginalne zdanie w języku angielskim, zachowując jego strukturę i znaczenie. Warto zauważyć, że w języku polskim często używamy podobnych konstrukcji do wyrażania czasu oczekiwania lub trwania jakiegoś procesu czy sytuacji."|"Tłumaczenie tego zdania na język polski brzmi:

""Ten czekał rok. Tamten - trzy.""

To proste zdanie w języku angielskim zostało przetłumaczone dosłownie, zachowując oryginalną strukturę i znaczenie. Warto zauważyć, że w języku polskim często używamy liczb porządkowych (jak ""pierwszy"", ""drugi"") do określania kolejności lub czasu oczekiwania, ale w tym kontekście liczby główne (""jeden"", ""trzy"") są bardziej odpowiednie."|Ten czekał rok. Tamten - trzy.|"""Ten czekał rok. Tamten - trzy."""|Ten czekał rok. Tamten - trzy.|"To zdanie w tłumaczeniu na język polski brzmi:

""Ten czekał rok. Tamten - trzy.""

Warto zauważyć, że to zdanie jest niepełne i może być częścią szerszej wypowiedzi lub dialogu. Kontekst mógłby pomóc lepiej zrozumieć, o co dokładnie chodzi mówiącemu. W tym konkretnym przypadku wydaje się, że mowa jest o czasie oczekiwania na coś, ale bez dodatkowych informacji trudno określić, na co dokładnie."|Ten czekał rok. Tamten - trzy.
I was hoping we could go together.|Miałem nadzieję, że wyruszymy razem.|"""Miałem nadzieję, że moglibyśmy pójść razem.""

To tłumaczenie z języka angielskiego na polski. Zdanie to wyraża chęć wspólnego spędzenia czasu lub uczestnictwa w jakimś wydarzeniu z inną osobą."|"Tłumaczenie tego zdania na język polski brzmi:

""Miałem nadzieję, że pójdziemy razem.""

To zdanie wyraża chęć lub pragnienie wspólnego spędzenia czasu z kimś innym. Może być użyte w różnych kontekstach, takich jak planowanie wyjścia na spacer, do kina, restauracji czy innej aktywności. Zdanie to może być skierowane do przyjaciół, partnerów lub członków rodziny."|Miałem nadzieję, że moglibyśmy pójść razem.|"""Miałem nadzieję, że pójdziemy razem."""|Miałem nadzieję, że pójdziemy razem.|"Oto tłumaczenie podanego zdania na język polski:

""Miałem nadzieję, że moglibyśmy pójść razem.""

To zdanie wyraża optymistyczne nastawienie mówiącego i chęć wspólnego spędzenia czasu z drugą osobą. Warto zauważyć, że w języku polskim często używamy formy ""miałem nadzieję"" zamiast bardziej bezpośredniego ""liczyłem"", co lepiej oddaje znaczenie oryginalnego angielskiego zwrotu ""I was hoping""."|Miałem nadzieję, że pójdziemy razem.
Storm wouldn't pose a threat if he'd had a djinn. He could just utter a wish.|Gdyby miał dżinna, to nie zagroziłaby mu żadna burza. Wystarczy, że wypowiedziałby życzenie.|"""Storm nie stanowiłby zagrożenia, gdyby miał dżina. Mógłby po prostu wypowiedzieć życzenie.""

To tłumaczenie oddaje oryginalne znaczenie zdania, zachowując jego sens i strukturę gramatyczną w języku polskim."|"""Burza nie stanowiłaby dla niego zagrożenia, gdyby miał dżina. Wystarczyłoby, żeby wypowiedział życzenie."""|Burza nie stanowiłaby zagrożenia, gdyby miał dżina. Mógłby po prostu wypowiedzieć życzenie.|"""Sztorm nie stanowiłby zagrożenia, gdyby miał dżina. Mógłby po prostu wypowiedzieć życzenie."""|Burza nie stanowiłaby zagrożenia, gdyby miał dżina. Mógłby po prostu wypowiedzieć życzenie.|"Oto tłumaczenie tego zdania na język polski:

""Burza nie stanowiłaby zagrożenia, gdyby miał dżina. Mógłby po prostu wypowiedzieć życzenie.""

To zdanie jest humorystyczne i zawiera elementy fantastyczne, odwołując się do postaci dżina znanego z opowieści o Aladynie czy baśni ""Alibaba i 40 rozbójników"". Dżin w tych opowieściach ma magiczną moc spełniania życzeń swojego pana, co czyni go potężnym sojusznikiem w obliczu trudności."|Burza nie stanowiłaby zagrożenia, gdyby miał dżina. Mógłby po prostu wypowiedzieć życzenie.
Yen, not so fast. Gotta tell me what this is about first. Why do you want this djinn?|Nie tak szybko. Najpierw mi wyjaśnisz, o co tu naprawdę chodzi. Po co ci ten dżinn?|"""Spokojnie, Yen! Muszę najpierw wiedzieć, o co tu chodzi. Dlaczego potrzebujesz tego dżina?""

To tłumaczenie oddaje sens oryginalnego zdania, zachowując jego bezpośredni ton i strukturę dialogu. Warto zauważyć, że w języku polskim nie używa się imienia ""Yen"" jako samodzielnego słowa, ale jest ono tutaj zachowane dla zachowania kontekstu oryginału."|"Tłumaczenie na język polski:

""Yen, nie tak szybko. Musisz mi najpierw powiedzieć, o co w tym chodzi. Dlaczego chcesz tego dżina?""

To zdanie wydaje się być częścią dialogu z jakiejś opowieści lub gry komputerowej, prawdopodobnie zawierającej elementy fantasy lub science fiction. Postać o imieniu Yen jest proszona przez inną osobę o wyjaśnienie swoich intencji dotyczących dżina - istoty magicznej lub nadprzyrodzonej."|Jen, nie tak szybko. Musisz mi najpierw powiedzieć, o co w tym chodzi. Dlaczego chcesz tego dżina?|"""Yen, nie tak szybko. Musisz mi najpierw powiedzieć, o co w tym chodzi. Dlaczego chcesz tego dżina?"""|"""Nie tak szybko. Najpierw muszę wiedzieć, o co chodzi. Dlaczego chcesz tego dżina?"""|"Tłumaczenie tego zdania na język polski brzmi:

""Jen, nie tak szybko. Musisz mi najpierw powiedzieć, o co w tym chodzi. Dlaczego chcesz tego dżina?""

To zdanie zawiera kilka elementów charakterystycznych dla potocznego języka angielskiego, takich jak użycie imienia ""Jen"" jako formy wołacza oraz kolokwialne wyrażenia typu ""not so fast"" i ""gotta tell"". W tłumaczeniu starałem się oddać ten nieformalny ton, jednocześnie zachowując sens oryginalnego zdania."|Nie tak szybko. Najpierw musisz mi powiedzieć, o co w tym chodzi. Dlaczego chcesz tego dżina?
Hang on, I'll stand on me toes… Might see somethin' then.|Czekaj, stanę na palcach... Może wtedy coś dojrzę...|"""Poczekaj chwilę, stanę na palcach... Może coś zobaczę.""

To tłumaczenie oddaje sens oryginalnego zdania w języku angielskim, choć może nie być dosłowne. Warto pamiętać, że idiomatyczne wyrażenia mogą mieć różne odpowiedniki w innych językach i czasem trzeba je dostosować do kontekstu kulturowego i językowego docelowego odbiorcy."|"Tłumaczenie tego zdania na język polski brzmi:

""Poczekaj chwilę, stanę na palcach... Może coś zobaczę.""

To popularne powiedzonko w języku angielskim, które często używane jest przez dzieci lub osoby próbujące coś dojrzeć z wyższej pozycji. Oznacza ono prośbę o cierpliwość i sugestię, że stanie na palcach może pomóc w lepszym widoku sytuacji lub obiektu."|Poczekaj, stanę na palcach... Może wtedy coś zobaczę.|"""Poczekaj, stanę na palcach... Może coś zobaczę."""|Poczekaj, stanę na palcach... Może wtedy coś zobaczę.|"Oto tłumaczenie tego zdania na język polski:

""Poczekaj chwilę, stanę na palcach... Może wtedy coś zobaczę.""

To zdanie jest charakterystyczne dla potocznego, nieformalnego stylu mówienia. Wyraża ono intencję osoby, która chce lepiej się czemuś przyjrzeć lub coś dostrzec, stojąc na palcach. Jest to typowe powiedzonko używane w sytuacji, gdy ktoś próbuje zobaczyć coś, co znajduje się wyżej lub jest trudno widoczne."|Poczekaj chwilę, stanę na palcach... Może coś zobaczę.
Did you see Nils die?|Widziałaś, jak zginął Nils?|"""Czy widziałeś, jak Nils umierał?""

To tłumaczenie z języka szwedzkiego na polski. Zdanie to jest w formie pytania i odnosi się do śmierci osoby o imieniu Nils. W języku polskim używamy czasu przeszłego ""widziałeś"" oraz imiesłowu biernego ""umierał"", aby wyrazić tę samą myśl co w oryginalnym zdaniu szwedzkim."|"Tłumaczenie tego zdania na język polski brzmi: ""Czy widziałeś, jak umierał Nils?""

Warto zauważyć, że w języku polskim często używamy bardziej bezpośrednich form pytających niż w języku angielskim. W tym przypadku pytanie jest sformułowane w sposób bezpośredni i nie zawiera dodatkowych elementów grzecznościowych czy emocjonalnych, które mogłyby być obecne w oryginalnym kontekście."|Czy widziałeś, jak umierał Nils?|"""Czy widziałeś, jak Nils umierał?"""|Czy widziałeś, jak Nils umierał?|"Przetłumaczone zdanie na język polski brzmi:

""Czy widziałeś, jak umierał Nils?""

To zdanie jest w formie pytającej i odnosi się do hipotetycznej sytuacji, w której ktoś mógł być świadkiem śmierci osoby o imieniu Nils."|Czy widziałeś, jak Nils umarł?
And plenty o' fish to fill our nets.|I spraw, żebyśmy z połowu wrócili z pełnymi sieciami.|"""I mnóstwo ryb, aby wypełnić nasze sieci.""

To zdanie jest częścią tradycyjnej angielskiej piosenki ludowej ""The Wreck of the Old 97"". Tekst ten odnosi się do obfitości zasobów naturalnych i możliwości połowu ryb. W kontekście polskim, tłumaczenie to oddaje ogólne znaczenie oryginalnego tekstu, sugerując dostatek i bogactwo natury."|"Tłumaczenie tego zdania na język polski brzmi: ""I mnóstwo ryb, by wypełnić nasze sieci.""

To zdanie jest częścią tradycyjnej piosenki ludowej ""The Skye Boat Song"", która opowiada o rybakach z wyspy Skye w Szkocji. W kontekście tej pieśni, fraza ta odnosi się do obfitości ryb w morzu, które mogłyby wypełnić sieci rybackie."|I mnóstwo ryb, by wypełnić nasze sieci.|"""I mnóstwo ryb do wypełnienia naszych sieci."""|I mnóstwo ryb do wypełnienia naszych sieci.|"Oto tłumaczenie tego zdania na język polski:

""I mnóstwo ryb, by wypełnić nasze sieci.""

To zdanie jest częścią tradycyjnej angielskiej piosenki ludowej ""The Wreck of the Edmund Fitzgerald"", która opowiada o zatonięciu statku na Jeziorze Górnym. W kontekście tej piosenki, zdanie to wyraża nadzieję na obfite połowy ryb, co mogło być ważne dla utrzymania się społeczności rybackich w tamtych czasach."|I mnóstwo ryb, by wypełnić nasze sieci.
