en_text,pl_text,result_one_shot,translation_one_shot,result_three_shot,translation_three_shot,chrf_translation_one_shot,bleu_translation_one_shot,bertscore_translation_one_shot,comet_translation_one_shot,chrf_translation_three_shot,bleu_translation_three_shot,bertscore_translation_three_shot,comet_translation_three_shot
"Aye, it's there. But tain't so easy to get it out.",Mieć niby mamy. Ale zabrać go nie idzie.,"Zdanie po angielsku: Aye, it's there. But tain't so easy to get it out.

Tłumaczenie: [Tak, jest tam. Ale nie tak łatwo go stamtąd wydostać.]

Warto zauważyć, że ""tain't"" to potoczna forma kontrakcji ""isn't"", czyli ""it is not"". W tym kontekście można by również użyć formy ""nie jest to takie proste"", aby lepiej oddać znaczenie oryginalnego zdania.","Tak, jest tam. Ale nie tak łatwo go stamtąd wydostać.","Tłumaczenie: [Tak, jest tam. Ale nie tak łatwo je stamtąd wydostać.]","Tak, jest tam. Ale nie tak łatwo je stamtąd wydostać.",0.1540814797324478,0.02777619034011792,0.7283049821853638,0.6605508923530579,0.14904623300535816,0.025098621243978974,0.7273155450820923,0.6749989986419678
Ghost,Duch,"Zdanie po angielsku: Ghost

Tłumaczenie: [Duch]",Duch,"Zdanie po angielsku: Ghost

Tłumaczenie: [Duch]",Duch,0.6666666666666666,0.1778279410038923,1.0,0.976236879825592,0.6666666666666666,0.1778279410038923,1.0,0.976236879825592
Let's do it.,Do dzieła.,"Zdanie po angielsku: Let's do it.

Tłumaczenie: [Zróbmy to.]",Zróbmy to.,"Zdanie po angielsku: Let's do it.

Tłumaczenie: [Zróbmy to.]",Zróbmy to.,0.037037037037037125,0.0,0.7183107733726501,0.6878490447998047,0.037037037037037125,0.0,0.7183107733726501,0.6878490447998047
"Fret not, I'm certain they await you.","Nie martw się, na pewno na ciebie czekają.","Zdanie po angielsku: Fret not, I'm certain they await you.

Tłumaczenie: [Nie martw się, jestem pewny/pewna, że na ciebie czekają.]","Nie martw się, jestem pewny/pewna, że na ciebie czekają.","Oto tłumaczenie podanego zdania na język polski:

Fret not, I'm certain they await you.

Tłumaczenie: [Nie martw się, jestem pewien, że cię oczekują.]","Nie martw się, jestem pewien, że cię oczekują.",0.7382467629073287,0.19960198807747329,0.8522964119911194,0.8967650532722473,0.44041967262347864,0.1374708101760565,0.796040415763855,0.9363322257995605
And yet bother us he does.,A jednak wciąż nęka...,"Zdanie po angielsku: And yet bother us he does.

Tłumaczenie: [A jednak on nas niepokoi.]",A jednak on nas niepokoi.,Tłumaczenie: [A jednak nas niepokoi.],A jednak nas niepokoi.,0.3050825126351691,0.11362193664674995,0.7790774703025818,0.8129581809043884,0.30864784510295346,0.16990442448471224,0.7817113995552063,0.7885859608650208
Agreed to meet a sorceress here - Yennefer of Vengerberg. She's supposed to be on Ard Skellig.,Umówiłem się na Ard Skellig z czarodziejką Yennefer z Vengerbergu.,"Zdanie po angielsku: Agreed to meet a sorceress here - Yennefer of Vengerberg. She's supposed to be on Ard Skellig.

Tłumaczenie: [Umówiłem się na spotkanie z czarodziejką tutaj - Yennefer z Vengerbergu. Ma być na Ard Skellig.]",Umówiłem się na spotkanie z czarodziejką tutaj - Yennefer z Vengerbergu. Ma być na Ard Skellig.,Tłumaczenie: [Umówił się na spotkanie z czarodziejką tutaj - Yennefer z Vengerbergu. Podobno miała być na Ard Skellig.],Umówił się na spotkanie z czarodziejką tutaj - Yennefer z Vengerbergu. Podobno miała być na Ard Skellig.,0.851355414312057,0.12539646147650568,0.899265468120575,0.8000670075416565,0.7660273342918013,0.09147827112247602,0.8711416125297546,0.7649638652801514
"Greetings, stranger. Salt air gives a man a powerful thirst, don't it?","Witaj, nieznajomy. Od słonego powietrza chce się pić, co?","Zdanie po angielsku: Greetings, stranger. Salt air gives a man a powerful thirst, don't it?

Tłumaczenie: [Witaj, nieznajomy. Morskie powietrze sprawia, że człowiekowi chce się pić, prawda?]","Witaj, nieznajomy. Morskie powietrze sprawia, że człowiekowi chce się pić, prawda?","Tłumaczenie: [Witaj, nieznajomy. Morskie powietrze sprawia, że człowiekowi chce się pić, prawda?]","Witaj, nieznajomy. Morskie powietrze sprawia, że człowiekowi chce się pić, prawda?",0.6168532111444842,0.11731175160264001,0.8539689779281616,0.8771483302116394,0.6168532111444842,0.11731175160264001,0.8539689779281616,0.8771483302116394
Same scales as on the altar.,Takie same łuski jak na ołtarzu.,"Zdanie po angielsku: Same scales as on the altar.

Tłumaczenie: [Te same wagi co na ołtarzu.]

W nawiasach kwadratowych: [Te same wagi co na ołtarzu.]",Te same wagi co na ołtarzu.,Tłumaczenie: [Te same wagi co na ołtarzu.],Te same wagi co na ołtarzu.,0.42744612841241336,0.09554427922043669,0.8891099691390991,0.7687690258026123,0.42744612841241336,0.09554427922043669,0.8891099691390991,0.7687690258026123
So did everyone in that room who's not completely deaf.,"Podobnie jak trzydzieści innych osób, które stało najbliżej.","Zdanie po angielsku: So did everyone in that room who's not completely deaf.

Tłumaczenie: [Tak samo zrobiła każda osoba w tym pokoju, która nie jest całkowicie głucha.]","Tak samo zrobiła każda osoba w tym pokoju, która nie jest całkowicie głucha.","Tłumaczenie: [Tak samo jak każdy w tym pokoju, kto nie jest całkowicie głuchy.]","Tak samo jak każdy w tym pokoju, kto nie jest całkowicie głuchy.",0.20267285929447032,0.0,0.6613785028457642,0.6282432675361633,0.17146323647988468,0.017033186037639283,0.6975975632667542,0.4769424498081207
Donar was a babe in swaddling clothes when this buckler landed here.,"Kiedy ten puklerz tu osiadł, Donar był malcem w pieluchach.","Zdanie po angielsku: Donar was a babe in swaddling clothes when this buckler landed here.

Tłumaczenie: [Donar był niemowlęciem owiniętym w becik, gdy ta tarcza wylądowała tutaj.]","Donar był niemowlęciem owiniętym w becik, gdy ta tarcza wylądowała tutaj.","Tłumaczenie: [Donar był niemowlęciem w powijakach, gdy ta tarcza wylądowała tutaj.]","Donar był niemowlęciem w powijakach, gdy ta tarcza wylądowała tutaj.",0.23890547482837088,0.04411629359322707,0.765038013458252,0.7167855501174927,0.2678238735110877,0.04939382737115371,0.7893476486206055,0.7018426060676575
"That's just it - your 'please' is never a request, only ever a command. But let's move on.","Nie, właśnie chodzi o to, że ty nigdy o nic nie prosisz. Ale mniejsza z tym.","Zdanie po angielsku: That's just it - your 'please' is never a request, only ever a command. But let's move on.

Tłumaczenie: [Właśnie o to chodzi - twoje ""proszę"" nigdy nie jest prośbą, zawsze jedynie rozkazem. Ale przejdźmy dalej.]","Właśnie o to chodzi - twoje ""proszę"" nigdy nie jest prośbą, zawsze jedynie rozkazem. Ale przejdźmy dalej.","Tłumaczenie: [Właśnie tak - twoje ""proszę"" nigdy nie jest prośbą, zawsze jedynie rozkazem. Ale przejdźmy dalej.]","Właśnie tak - twoje ""proszę"" nigdy nie jest prośbą, zawsze jedynie rozkazem. Ale przejdźmy dalej.",0.3377330612248968,0.017200673466668964,0.7272957563400269,0.7939772605895996,0.283956746337249,0.016273889955107996,0.7157483696937561,0.7779985070228577
Well? What is it?,No? O co chodzi?,"Zdanie po angielsku: Well? What is it?

Tłumaczenie: [No więc? Co to jest?]",No więc? Co to jest?,Tłumaczenie: [No więc? Co to jest?],No więc? Co to jest?,0.11380076206777114,0.0,0.8541019558906555,0.9434875249862671,0.11380076206777114,0.0,0.8541019558906555,0.9434875249862671
Grrr!,Grrr!!!,"Zdanie ""Grrr!"" nie jest pełnym zdaniem ani wyrażeniem w żadnym znanym języku, więc trudno je dokładnie przetłumaczyć. Jednakże, można to potraktować jako onomatopeję lub dźwięk wydawany przez zwierzęta, takie jak drapieżniki (np. lwy). W kontekście polskim, odpowiednikiem mogłoby być:

[Wrrr!]

To jest najbliższe tłumaczenie, które oddaje dźwięk podobny do oryginalnego ""Grrr!"".",Wrrr!,"Zdanie ""Grrr!"" nie jest pełnym zdaniem ani wyrażeniem w języku angielskim, więc trudno je bezpośrednio przetłumaczyć. Jednakże, jeśli chodzi o dźwięk lub emocję wyrażoną przez to słowo, można je przetłumaczyć jako:

[Wrrr!] (wyraz irytacji lub gniewu)

Jeśli jednak miało to być część większego kontekstu, proszę podaj pełne zdanie lub kontekst, aby móc dokonać bardziej precyzyjnego tłumaczenia.",Wrrr!,0.2975502058052501,0.0,0.9067195057868958,0.9467223286628723,0.2975502058052501,0.0,0.9067195057868958,0.9467223286628723
Need you to craft something for me.,"Chciałbym, żebyś coś dla mnie wykonał.","Zdanie po angielsku: Need you to craft something for me.

Tłumaczenie: [Potrzebuję, żebyś coś dla mnie stworzył/stworzyła.]

Warto zauważyć, że w tym kontekście ""craft"" oznacza ""stworzyć"", ""wykonać"" lub ""zrobić"". Zdanie jest nieco potoczne i może być używane w sytuacji, gdy ktoś prosi o wykonanie czegoś niestandardowego lub unikalnego.","Potrzebuję, żebyś coś dla mnie stworzył/stworzyła.","Oczywiście! Oto tłumaczenie podanego zdania na język polski:

Zdanie po angielsku: Need you to craft something for me.
Tłumaczenie: [Potrzebuję, żebyś coś dla mnie stworzył/stworzyła.]

W tym kontekście ""craft"" może być rozumiane jako ""stworzyć"", ""wykonać"" lub ""zrobić"". W zależności od kontekstu, można użyć różnych form czasownika, np.:
- Potrzebuję, żebyś coś dla mnie napisał/napisała.
- Potrzebuję, żebyś coś dla mnie zbudował/zbudowała.
- Potrzebuję, żebyś coś dla mnie skonstruował/skonstruowała.

Jeśli masz dodatkowe pytania dotyczące tłumaczenia lub potrzebujesz dalszych wyjaśnień, chętnie pomogę!","Potrzebuję, żebyś coś dla mnie stworzył/stworzyła.",0.46805232974489536,0.5081327481546147,0.836549699306488,0.8831337094306946,0.46805232974489536,0.5081327481546147,0.836549699306488,0.8831337094306946
No. I'm almost ready.,"Nie, nie trzeba. Zaraz wychodzę.","Zdanie po angielsku: No. I'm almost ready.

Tłumaczenie: [Nie. Jestem prawie gotowy/prawie gotowa.]

W tym przypadku używamy ""prawie gotowy"" lub ""prawie gotowa"", ponieważ słowo ""almost"" oznacza ""prawie"" w kontekście bycia gotowym. Dodatkowo, odpowiedź ""No"" jest tłumaczona jako ""Nie"".",Nie. Jestem prawie gotowy/prawie gotowa.,"Przetłumaczone zdanie na język polski:

[Nie. Jestem prawie gotowy.]",Nie. Jestem prawie gotowy.,0.14056975812384923,0.0,0.7195668816566467,0.4994138181209564,0.12283097344140632,0.0,0.7640560865402222,0.6756086945533752
"All right. She was here a few hours. Went to find me man, Eiric. Needed to talk, she said. They should be on the beach t'other side of the isle.","Dobrze już, dobrze. Była tutaj, parę godzin temu. Poszła porozmawiać z Eirikiem, moim mężem. Powinni być na plaży po drugiej stronie wyspy.","Zdanie po angielsku: All right. She was here a few hours. Went to find me man, Eiric. Needed to talk, she said. They should be on the beach t'other side of the isle.

Tłumaczenie: [W porządku. Była tu przez kilka godzin. Poszła znaleźć mojego człowieka, Erica. Chciała porozmawiać, powiedziała. Powinni być na plaży po drugiej stronie wyspy.]","W porządku. Była tu przez kilka godzin. Poszła znaleźć mojego człowieka, Erica. Chciała porozmawiać, powiedziała. Powinni być na plaży po drugiej stronie wyspy.","Tłumaczenie: [W porządku. Była tu kilka godzin temu. Poszła mnie szukać, Erica. Chciała porozmawiać, powiedziała. Powinni być na plaży po drugiej stronie wyspy.]","W porządku. Była tu kilka godzin temu. Poszła mnie szukać, Erica. Chciała porozmawiać, powiedziała. Powinni być na plaży po drugiej stronie wyspy.",0.5640626714454332,0.3152861344254501,0.8187381625175476,0.8543323874473572,0.6110025316358879,0.38305978177479755,0.8363962769508362,0.8386302590370178
Hoping for pirate treasure?,"A co, masz nadzieję na skarb piratów?",Tłumaczenie: [Masz nadzieję na skarb piratów?],Masz nadzieję na skarb piratów?,Tłumaczenie: [Licząc na skarb piratów?],Licząc na skarb piratów?,0.8356903564793465,0.4482700320176827,0.9341881275177002,0.9535638093948364,0.4690942837494561,0.1878296463217631,0.8292704820632935,0.7814139127731323
Blackberries - wanted to pick some.,Chciał nazbierać jeżyn.,"Zdanie po angielsku: Blackberries - wanted to pick some.

Tłumaczenie: [Chciałem zebrać trochę jeżyn.]",Chciałem zebrać trochę jeżyn.,Tłumaczenie: [Czarne jagody - chciałem zebrać trochę.],Czarne jagody - chciałem zebrać trochę.,0.42637024860507555,0.08034284189446518,0.8528181910514832,0.9256510138511658,0.24069685257686121,0.0,0.7329648733139038,0.7223110198974609
Where's the rest of your crew?,Gdzie reszta twojej drużyny?,"Zdanie po angielsku: Where's the rest of your crew?

Tłumaczenie: [Gdzie reszta twojej załogi?]",Gdzie reszta twojej załogi?,Tłumaczenie: [Gdzie jest reszta twojej załogi?],Gdzie jest reszta twojej załogi?,0.6519439197365618,0.3976353643835253,0.9455420970916748,0.9532591104507446,0.5245537759081097,0.12574334296829354,0.9192065000534058,0.9581283330917358
That's the way to win respect in Skellige…,Tak się zdobywa uznanie na Skellige....,"Zdanie po angielsku: That's the way to win respect in Skellige…

Tłumaczenie: [To jest sposób, by zyskać szacunek w Skellige…]","To jest sposób, by zyskać szacunek w Skellige…",Tłumaczenie: [To jest sposób na zdobycie szacunku w Skellige...],To jest sposób na zdobycie szacunku w Skellige...,0.24211252152548848,0.0,0.744077742099762,0.8025413155555725,0.40322868186259747,0.02777619034011792,0.8247852325439453,0.863176703453064
"Ah, Yorg, you're useless…","A idź, Yorgu, żadnego z ciebie pożytku...","Zdanie po angielsku: Ah, Yorg, you're useless…

Tłumaczenie: [Ach, Jorg, jesteś bezużyteczny...]","Ach, Jorg, jesteś bezużyteczny...","Tłumaczenie: [Ach, Jorg, jesteś bezużyteczny...]","Ach, Jorg, jesteś bezużyteczny...",0.14185371914119485,0.0,0.7636304497718811,0.8454346656799316,0.14185371914119485,0.0,0.7636304497718811,0.8454346656799316
Told you - only men live in Fornhala.,"Mówiłem ci, w Fornhali żyją tylko mężczyźni.","Zdanie po angielsku: Told you - only men live in Fornhala.

Tłumaczenie: [Mówiłem ci - tylko mężczyźni mieszkają w Fornhala.]

Warto zauważyć, że ""Fornhala"" wydaje się być nazwą własną (nazwą miejscowości), która nie została przetłumaczona, ponieważ nazwy geograficzne zazwyczaj pozostają w oryginalnej formie.",Mówiłem ci - tylko mężczyźni mieszkają w Fornhala.,"Tłumaczenie: [Mówiłem ci - tylko mężczyźni mieszkają w Fornhala.]

Warto zauważyć, że ""Fornhala"" może być nazwą miejscowości lub obszaru, który nie jest powszechnie znany, dlatego pozostaje ona bez zmian w tłumaczeniu.",Mówiłem ci - tylko mężczyźni mieszkają w Fornhala.,0.6692351061853965,0.03655552228545124,0.894012987613678,0.9219515323638916,0.6692351061853965,0.03655552228545124,0.894012987613678,0.9219515323638916
"You can come back anytime, challenge 'im again. Them's the rules.",Możesz tu wrócić i rzucić mu wyzwanie jeszcze raz. Takie są zasady.,"Zdanie po angielsku: You can come back anytime, challenge 'im again. Them's the rules.

Tłumaczenie: [Możesz wrócić w dowolnym momencie i znów go wyzwać. Takie są zasady.]",Możesz wrócić w dowolnym momencie i znów go wyzwać. Takie są zasady.,Tłumaczenie: [Możesz wrócić w dowolnym momencie i znów go wyzwać. Takie są zasady.],Możesz wrócić w dowolnym momencie i znów go wyzwać. Takie są zasady.,0.43958475686543425,0.10025157431478134,0.8891518115997314,0.9234239459037781,0.43958475686543425,0.10025157431478134,0.8891518115997314,0.9234239459037781
"Rust-eaten, all of it…",Wszystko przeżarte rdzą...,"Rust-eaten, all of it...

Tłumaczenie: [Pokryte rdzą, całe to...]

W tym przypadku trudno jest dokładnie określić kontekst bez dodatkowego zdania lub informacji, ale ogólne znaczenie można oddać jako ""całkowicie zniszczone przez rdzę"" lub ""wszystko pokryte rdzą"".","Pokryte rdzą, całe to...","Tłumaczenie: [Rdzewiejący, cały...]

W tym przypadku trudno jest stworzyć pełne zdanie, ponieważ podane słowa ""rust-eaten"" (rdzewiejący) i ""all of it"" (cały) nie tworzą kompletnego zdania w języku angielskim. Jednakże, można spróbować stworzyć kontekst, który pasowałby do tych słów:

""Rdzewiejący, cały ten samochód...""

lub

""Cały ten obiekt jest rdzewiejący.""

W obu przypadkach tłumaczenie brzmiałoby:

[Rdzewiejący, cały ten samochód...] lub [Cały ten obiekt jest rdzewiejący.]","Rdzewiejący, cały...",0.25230276508817745,0.0,0.8016934990882874,0.832634449005127,0.10830355342972864,0.0,0.7844832539558411,0.5688920617103577
He's dead. And I wager it was you who silenced him.,"Nie żyje. I założę się, że to ty go uciszyłaś.","Zdanie po angielsku: He's dead. And I wager it was you who silenced him.

Tłumaczenie: [On nie żyje. I założę się, że to ty go uciszyłeś.]","On nie żyje. I założę się, że to ty go uciszyłeś.","Tłumaczenie: [On nie żyje. I stawiam na to, że to ty go uciszyłeś.]","On nie żyje. I stawiam na to, że to ty go uciszyłeś.",0.8922327364885655,0.6786502681586727,0.9648104906082153,0.9616137742996216,0.5766855640302344,0.2521193618434983,0.9029228091239929,0.9247336983680725
I'm not here to work.,Jestem tu prywatnie.,"Zdanie po angielsku: I'm not here to work.

Tłumaczenie: [Nie jestem tu, żeby pracować.]","Nie jestem tu, żeby pracować.","Tłumaczenie: [Nie jestem tu, żeby pracować.]","Nie jestem tu, żeby pracować.",0.3691431525809569,0.0,0.7775909304618835,0.8338168859481812,0.3691431525809569,0.0,0.7775909304618835,0.8338168859481812
Why didn't you go with Hjalmar?,Dlaczego nie popłynęliście z Hjalmarem?,"Dlaczego nie poszedłeś z Hjalmarem?

Tłumaczenie: [Dlaczego nie poszłaś z Hjalmarem?] (Uwaga: W tym przypadku użyłem formy żeńskiej ""poszłaś"", ponieważ nie jest określona płeć osoby, do której skierowane jest to pytanie.)",Dlaczego nie poszłaś z Hjalmarem?,"Dobrze, oto tłumaczenie podanego zdania na język polski:

Why didn't you go with Hjalmar?
Tłumaczenie: [Dlaczego nie poszedłeś z Hjalmarem?]",Dlaczego nie poszedłeś z Hjalmarem?,0.6012558686906112,0.16068568378893033,0.9013417959213257,0.9226324558258057,0.6023457835362475,0.16068568378893033,0.9108309745788574,0.9124957323074341
