en_text,pl_text,default,no_details,translation_extraction_llm,translation_extraction_brackets,chrf_default,bleu_default,bertscore_default,comet_default,chrf_no_details,bleu_no_details,bertscore_no_details,comet_no_details,chrf_translation_extraction_llm,bleu_translation_extraction_llm,bertscore_translation_extraction_llm,comet_translation_extraction_llm,chrf_translation_extraction_brackets,bleu_translation_extraction_brackets,bertscore_translation_extraction_brackets,comet_translation_extraction_brackets
You might find torches there.,Może znajdziesz tam pochodnie.,Możesz tam znaleźć pochodnie.,Możesz tam znaleźć pochodnie.,Możesz tam znaleźć pochodnie.,Możesz znaleźć tam pochodnie.,0.5457645977393858,0.09554427922043669,0.8903771042823792,0.9570633769035339,0.5457645977393858,0.09554427922043669,0.8903771042823792,0.9570631980895996,0.5457645977393858,0.09554427922043669,0.8903771042823792,0.9570633769035339,0.5682633182700498,0.16990442448471224,0.8966795206069946,0.9575515985488892
Got anything you're willing to sell?,Masz coś na sprzedaż?,"Tłumaczenie tego zdania na język polski brzmi:

""Masz coś, co chciałbyś sprzedać?""

To pytanie jest często używane w kontekście sprzedaży rzeczy osobistych lub przedmiotów, które ktoś już nie potrzebuje. Może być zadawane w sytuacji, gdy ktoś szuka okazji do pozbycia się niepotrzebnych przedmiotów lub chce dowiedzieć się, czy dana osoba ma coś, co mogłoby go zainteresować.","Czy masz coś, co jesteś skłonny sprzedać?","Masz coś, co chciałbyś sprzedać?","Czy masz coś, czego chciałbyś się pozbyć?",0.2347748916351954,0.003263584888402175,0.6565096974372864,0.6863670349121094,0.46664097284419565,0.0,0.7951100468635559,0.9093451499938965,0.5471202516094157,0.05372849659117709,0.8168485164642334,0.9457212090492249,0.2551729726424788,0.0,0.7493772506713867,0.8195677399635315
I'm busy.,Zajęta jestem.,"Tłumaczenie tego zdania na język polski brzmi:

""Jestem zajęty.""

To jest najbardziej dosłowne tłumaczenie, które oddaje znaczenie oryginalnego angielskiego wyrażenia ""I'm busy"". Warto jednak zauważyć, że w języku polskim istnieją również inne sposoby wyrażenia tej myśli, takie jak:

- ""Mam dużo pracy.""
- ""Jestem bardzo zajęty.""
- ""Nie mam czasu.""

Wybór konkretnej formy może zależeć od kontekstu i stopnia intensywności zajętości, którą chcemy przekazać.",Jestem zajęty.,Jestem zajęty.,Jestem zajęty/zajęta.,0.11425263966314875,0.0,0.5824443101882935,0.6620234847068787,0.3697034447034447,0.0,0.8124856948852539,0.9613524675369263,0.3697034447034447,0.0,0.8124856948852539,0.9613524675369263,0.4462352802689526,0.0,0.7896934747695923,0.8467190861701965
"Cerys, we need to talk.","Cerys, musimy pogadać.","Tłumaczenie tego zdania na język polski brzmi:

""Cerys, musimy porozmawiać.""

To jest bezpośrednie tłumaczenie, które zachowuje znaczenie oryginalnego zdania w języku angielskim. Zdanie to wyraża potrzebę rozmowy lub omówienia czegoś ważnego z osobą o imieniu Cerys.","Cerys, musimy porozmawiać.","Cerys, musimy porozmawiać.","Cerys, musimy porozmawiać.",0.33935447475266844,0.005157142709886005,0.6531590223312378,0.6735544204711914,0.6980710244363504,0.24028114141347542,0.8896690011024475,0.9615609645843506,0.6980710244363504,0.24028114141347542,0.8896690011024475,0.9615609645843506,0.6980710244363504,0.24028114141347542,0.8896690011024475,0.9615610837936401
Do I need to talk to him?,Mam z nim porozmawiać?,"Czy muszę z nim rozmawiać?

To tłumaczenie odpowiada bezpośrednio na pytanie ""Do I need to talk to him?"" w języku angielskim, przekształcając je na jego polskie odpowiedniki. Pytanie to wyraża wątpliwość co do konieczności lub potrzeby prowadzenia rozmowy z określoną osobą, w tym przypadku mężczyzną (stąd użycie zaimka ""him"").",Czy muszę z nim rozmawiać?,Czy muszę z nim rozmawiać?,Czy muszę z nim porozmawiać?,0.2354262686012544,0.007919253535534795,0.6502570509910583,0.5693968534469604,0.5405965363242559,0.11362193664674995,0.8641491532325745,0.9489722847938538,0.5405965363242559,0.11362193664674995,0.8641491532325745,0.9489724040031433,0.8005497847544567,0.26591479484724945,0.9104964733123779,0.9687607288360596
"And if not for me, you'd have sat on that rock till you died and rotted.","A gdybym ja nie pomógł tobie, siedziałbyś na tej skale do usranej śmierci.","A gdyby nie ja, to siedziałbyś na tym kamieniu aż do śmierci i zgnicia.

To tłumaczenie oddaje sens oryginalnego zdania w języku angielskim, choć może brzmieć nieco mniej dosłownie niż dosłowne tłumaczenie. Warto pamiętać, że tłumaczenia często muszą być dostosowane do kontekstu kulturowego i językowego docelowego odbiorcy, aby były zrozumiałe i naturalnie brzmiące.","A gdyby nie ja, siedziałbyś na tym kamieniu aż do śmierci i zgnicia.","Gdyby nie ja, to siedziałbyś na tym kamieniu aż do śmierci i zgnicia.","Gdyby nie ja, siedziałbyś na tym kamieniu, umierając i gnijąc.",0.3421105401430909,0.009184122179650884,0.6697719693183899,0.5323824286460876,0.4195555391842178,0.04131551591106297,0.8074415326118469,0.8457962274551392,0.3817966871973206,0.039073802494525016,0.790478527545929,0.8505169749259949,0.35045390417576955,0.03659184730575803,0.7716949582099915,0.7874260544776917
Betting he'll listen to his father's counsel. And probably sink any possible accord with Nilfgaard.,"Myślę, że będzie się liczył ze zdaniem ojca. I raczej nie doprowadzi do zgody z Nilfgaardem.","Tłumaczenie na polski:

""Stawiając na to, że posłucha rady ojca. I prawdopodobnie zatopi każdy możliwy układ z Nilfgaardem.""

To tłumaczenie oddaje sens oryginalnego zdania w języku angielskim, uwzględniając kontekst i znaczenie poszczególnych słów oraz struktur gramatycznych.","Stawiam na to, że posłucha rady swojego ojca. I prawdopodobnie zatopi każdą możliwą ugodę z Nilfgaardem.","Stawiając na to, że posłucha rady ojca. I prawdopodobnie zatopi każdy możliwy układ z Nilfgaardem.","Stawiam na to, że posłucha rady swojego ojca. I prawdopodobnie zatopi każdy możliwy układ z Nilfgaardem.",0.3388333206593108,0.012969527290112618,0.6834190487861633,0.5105956792831421,0.30829606103436114,0.03889818545474848,0.7796419262886047,0.7331123948097229,0.3103181351810574,0.039103088536506424,0.7859126925468445,0.563385009765625,0.31258624297783016,0.03889818545474848,0.7988496422767639,0.7307659983634949
*Sighs* Ehh.,Ech.,"Tłumaczenie tego wyrażenia na język polski to po prostu ""Ehh."" Jest to onomatopeja, która oddaje dźwięk westchnięcia lub reakcji emocjonalnej, często używanej w mowie potocznej do wyrażania frustracji, zmęczenia lub rozczarowania.",Wzdycha. Ehh.,Tłumaczenie tego wyrażenia na język polski to Ehh.,Jestem bardzo dobrym kucharzem.,0.042997850107494705,0.0,0.5508411526679993,0.5140143036842346,0.22660818713450293,0.0,0.7733764052391052,0.6653558015823364,0.10854277502598919,0.0,0.6106482148170471,0.4986521899700165,0.10898919753086427,0.0,0.6175737977027893,0.47555428743362427
Morkvarg? What's that?,Morkvarg? Co to?,"Tłumaczenie na polski:

Morkvarg? Co to takiego?

To zdanie w języku szwedzkim, które można przetłumaczyć jako ""Co to jest morkvarg?"" lub ""Czym jest morkvarg?"". Słowo ""morkvarg"" oznacza ""morchella"", czyli popularny grzyb jadalny znany również pod nazwą smardz. W Polsce często używa się określenia ""smardzówka"".

Warto zauważyć, że w języku polskim nie ma bezpośredniego odpowiednika dla słowa ""morkvarg"", ale grzyby te są dobrze znane i cenione za swoje walory smakowe oraz wartości odżywcze. Smardze są często wykorzystywane w kuchniach europejskich, zwłaszcza we Francji i Skandynawii.",Morkvarg? Co to jest?,"Co to jest morkvarg? lub Czym jest morkvarg?

Słowo morkvarg oznacza morchella, czyli popularny grzyb jadalny znany również pod nazwą smardz. W Polsce często używa się określenia smardzówka.",Co to jest morkvarg?,0.178816764207992,0.004558725439072036,0.5859675407409668,0.5277343392372131,0.8914138020172436,0.16990442448471224,0.8839671015739441,0.7996211051940918,0.27158457734581326,0.006716472052354862,0.6081790328025818,0.4620301425457001,0.5805584422543051,0.08034284189446518,0.7867125272750854,0.7436867356300354
Spawn of a slave and an eyeless goat!,Bękarcie niewolnicy i bezokiego kozła!,"""Potomek niewolnika i ślepej kozy!""

To tłumaczenie odnosi się do dosłownego znaczenia wyrażenia, które jest używane w języku angielskim jako przekleństwo lub obelga. Warto zauważyć, że takie sformułowania mogą być uznawane za obraźliwe i nieodpowiednie w wielu kontekstach społecznych i kulturowych.",Potomek niewolnika i ślepej kozy!,Potomek niewolnika i ślepej kozy!,Potomek niewolnika i ślepego kozła!,0.22608196890330864,0.004503778123700044,0.6553483009338379,0.547812283039093,0.265236958714701,0.05372849659117709,0.8182340860366821,0.7914512753486633,0.265236958714701,0.05372849659117709,0.8182340860366821,0.7914519309997559,0.41946606273270026,0.06389431042462725,0.8424404263496399,0.7236968278884888
"What of it? We've a barn to build, not a palace!","I co z tego? Przecież szopę będziemy z nich zbijać, nie pałac!","Tłumaczenie tego zdania na język polski brzmi:

""Co z tego? Mamy budować stodołę, nie pałac!""

To popularne powiedzenie używane w sytuacji, gdy ktoś proponuje coś bardzo ambitnego lub kosztownego, a rozmówca odpowiada, że nie ma na to środków ani potrzeby. Zdanie to wyraża pragmatyczny i realistyczny punkt widzenia, podkreślając, że należy dostosować plany do rzeczywistych możliwości.","Co z tego? Mamy budować stodołę, nie pałac!","Co z tego? Mamy budować stodołę, nie pałac!","Co z tego? Mamy stodołę do zbudowania, nie pałac!",0.27309071393957707,0.007637922144947632,0.6503737568855286,0.6039364337921143,0.2901861513450046,0.05038461395530625,0.8012198805809021,0.7893995046615601,0.2901861513450046,0.05038461395530625,0.8012198805809021,0.7893995046615601,0.3006397863390397,0.051388060025202714,0.7915554642677307,0.8063172101974487
"A fine beauty, golden-haired and ruddy-cheeked…","Taka z niej ślicznotka, złotokosa i rumiana...","Tłumaczenie tego zdania na język polski brzmi:

""Piękność wytworna, złotowłosa i rumianolica...""

To klasyczne tłumaczenie początku ""Pieśni o żołnierzu tułaczu"" Adama Mickiewicza. W oryginale jest to pierwsze zdanie tej pieśni, które opisuje postać kobiety spotkanej przez głównego bohatera podczas jego wędrówki.",Piękność złotowłosa i rumianolica...,"Piękność wytworna, złotowłosa i rumianolica...","Piękna dziewczyna, złotowłosa i rumianolica...",0.33583151296469455,0.004503778123700044,0.6533370614051819,0.5603173971176147,0.3629994240038077,0.037951271263104894,0.8008530139923096,0.7707254886627197,0.42021333366624397,0.036015288308423515,0.784697413444519,0.810596764087677,0.43700860899030397,0.036015288308423515,0.7998191118240356,0.9013518691062927
"Aye, it's there. But tain't so easy to get it out.",Mieć niby mamy. Ale zabrać go nie idzie.,"Tak, jest tam. Ale nie tak łatwo to wydostać.

To tłumaczenie zachowuje oryginalny styl i brzmienie wypowiedzi, używając potocznego języka i dialektu charakterystycznego dla angielskiego slangu. Warto zauważyć, że w języku polskim nie ma dokładnego odpowiednika tej frazy, ale próbuje ona oddać sens oryginału, sugerując trudność lub komplikację w uzyskaniu czegoś.","Tak, jest tam. Ale nie tak łatwo to wydostać.","Tak, jest tam. Ale nie tak łatwo to wydostać.","Tak, jest tam. Ale nie tak łatwo to wydostać.",0.16249388294293496,0.004273297457822545,0.6240342259407043,0.5427588224411011,0.142244592793364,0.028517539529041507,0.7369768023490906,0.6392920613288879,0.142244592793364,0.028517539529041507,0.7369768023490906,0.6392920613288879,0.142244592793364,0.028517539529041507,0.7369768023490906,0.6392920613288879
Ghost,Duch,"Duch

To słowo ""Ghost"" w języku angielskim tłumaczy się na polski jako ""Duch"". Jest to istota niematerialna, często przedstawiana jako biała postać lub mglista forma, która pojawia się w miejscach związanych ze śmiercią lub dziwnymi zdarzeniami. W kulturze popularnej duchy są często przedstawiane jako postacie straszące ludzi lub próbujące przekazać jakąś wiadomość.",Duch,Duch,Duch,0.04877542105975294,0.003522208809549654,0.5907576680183411,0.512343168258667,0.6666666666666666,0.1778279410038923,1.0,0.976236879825592,0.6666666666666666,0.1778279410038923,1.0,0.9762365818023682,0.6666666666666666,0.1778279410038923,1.0,0.9762368202209473
Let's do it.,Do dzieła.,"Dobrze, oto tłumaczenie na język polski:

Zróbmy to.

To jest dosłowne tłumaczenie frazy ""Let's do it"" z języka angielskiego na polski. Fraza ta może być używana w różnych kontekstach jako zachęta lub propozycja wykonania jakiegoś działania.",Zróbmy to.,"Tłumaczenie:

Zróbmy to.",Zróbmy to.,0.09528452348710548,0.0,0.5996769070625305,0.5799422264099121,0.037037037037037125,0.0,0.7183107733726501,0.6878491640090942,0.13249502699630586,0.0,0.6223993301391602,0.6035871505737305,0.037037037037037125,0.0,0.7183107733726501,0.6878491640090942
"Fret not, I'm certain they await you.","Nie martw się, na pewno na ciebie czekają.","Nie martw się, jestem pewny, że cię oczekują.

To tłumaczenie z języka angielskiego ""Fret not, I'm certain they await you"" na język polski.","Nie martw się, jestem pewien, że cię oczekują.","Nie martw się, jestem pewny, że cię oczekują.","Nie martw się, jestem pewny/pewna, że cię oczekują.",0.4135924295395863,0.044047629893173255,0.6764733195304871,0.6127080321311951,0.44041967262347864,0.1374708101760565,0.796040415763855,0.9363322257995605,0.4471779856198726,0.1374708101760565,0.8041334748268127,0.913058340549469,0.45336206424841,0.1374708101760565,0.7782576680183411,0.831993043422699
And yet bother us he does.,A jednak wciąż nęka...,"A jednak nas niepokoi.

To tłumaczenie odnosi się do angielskiego zdania ""And yet bother us he does"", które można przetłumaczyć jako ""A jednak nas niepokoi"". Zdanie to wyraża pewien paradoks lub sprzeczność, sugerując, że ktoś (lub coś) mimo swojej pozornej nieszkodliwości lub neutralności wciąż ma negatywny wpływ lub powoduje problemy.",A jednak nas niepokoi.,A jednak nas niepokoi.,A jednak on nas denerwuje.,0.18756497577665568,0.008583294598307947,0.6216962933540344,0.5768634676933289,0.30864784510295346,0.16990442448471224,0.7817113995552063,0.7885859608650208,0.30864784510295346,0.16990442448471224,0.7817113995552063,0.7885859608650208,0.2946952873778,0.11362193664674995,0.7628374099731445,0.8041592836380005
Agreed to meet a sorceress here - Yennefer of Vengerberg. She's supposed to be on Ard Skellig.,Umówiłem się na Ard Skellig z czarodziejką Yennefer z Vengerbergu.,"Tłumaczenie na polski:

Umówiliśmy się tutaj na spotkanie z czarodziejką - Yennefer z Vengerbergu. Podobno miała być na Wyspie Skellige.

To tłumaczenie oddaje sens oryginalnego zdania, jednocześnie dostosowując je do kontekstu i stylu języka polskiego.",Umówiłem się na spotkanie z czarodziejką tutaj - Yennefer z Vengerbergu. Ma być na Ard Skellig.,"Umówiliśmy się tutaj na spotkanie z czarodziejką - Yennefer z Vengerbergu. Podobno miała być na Wyspie Skellige.

To jest samo tłumaczenie bez dodatkowych informacji.",Umówiłem się na spotkanie z czarodziejką tutaj - Yennefer z Vengerbergu. Ma być na Ard Skellig.,0.5407114829842549,0.03595440480647048,0.7331506609916687,0.6316923499107361,0.851355414312057,0.12539646147650568,0.899265468120575,0.8000670075416565,0.6047277371961098,0.05356850921756574,0.8014956116676331,0.7589488625526428,0.851355414312057,0.12539646147650568,0.899265468120575,0.8000670075416565
"Greetings, stranger. Salt air gives a man a powerful thirst, don't it?","Witaj, nieznajomy. Od słonego powietrza chce się pić, co?","Witaj, nieznajomy. Morskie powietrze daje człowiekowi potężne pragnienie, prawda?

To tłumaczenie oddaje oryginalny sens i brzmienie zdania w języku angielskim. Zwróć uwagę, że ""stranger"" zostało przetłumaczone jako ""nieznajomy"", co jest dosłownym tłumaczeniem tego słowa. W kontekście dialogu między dwoma osobami, które się nie znają, to tłumaczenie wydaje się najbardziej odpowiednie.","Witaj, nieznajomy. Morskie powietrze sprawia, że człowiek bardzo chce się napić, prawda?","Witaj, nieznajomy. Morskie powietrze daje człowiekowi potężne pragnienie, prawda?","Witaj nieznajomy. Słone powietrze sprawia, że mężczyzna odczuwa silne pragnienie, prawda?",0.3554732628259512,0.008583294598307947,0.6793644428253174,0.5495654344558716,0.5654420643849722,0.05094110796339642,0.8481851816177368,0.8580408096313477,0.47203274511043364,0.050712153369465586,0.8097208142280579,0.7318364381790161,0.4206629569449165,0.018850319022747353,0.7985003590583801,0.7687943577766418
